schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V2-S222-SEG-222IC,O007-FREMLIN-V2-S222,O007-RIGHTS-FREMLIN-DSL,,14,222Ic,222Ic,222Ic,explicit,false,exposition,222Ic,222Ic,560,565,583,588,22408,22710,23417,23734,e005a412406c86ff8e20a3ce5cd1444dae5535f26f74451d8accf9ef9d81c245,ece5242181401f81527e8bd031f31c98dfc2d10577b985b79b82687c3baed487,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S222-SEG-222J,O007-FREMLIN-V2-S222,O007-RIGHTS-FREMLIN-DSL,,15,*222J,*222J,*222J,explicit,false,exposition,*222J,*222J,566,620,589,644,22710,24765,23734,25870,591ee0148f0b0842b95462887d5c4113e4b71cd63d3473d98a7c1f89e240a909,d2267aadbc185b370619fbe5f4318decc731a2c07bafc825d948496ffc2f3968,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S222-SEG-222K,O007-FREMLIN-V2-S222,O007-RIGHTS-FREMLIN-DSL,,16,*222K,*222K,*222K,explicit,false,exposition,*222K,*222K,621,640,645,665,24765,25490,25870,26660,eabe5005203f9247df2a9efa840fa5d4342dd943a68a4a0aa832545e82707d07,7a185d88d265f47083340a9fa5893d75484b79b67bf049a70b1b9198191fecaa,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S222-SEG-222L,O007-FREMLIN-V2-S222,O007-RIGHTS-FREMLIN-DSL,,17,*222L,*222L,*222L,explicit,false,exposition,*222L,*222L,641,784,666,813,25490,30807,26660,32034,680271794fbc92cd0c6eb555312f5c958afe0562b21754dc5dd48c83d9fcbc2c,82bedb274005e98460df650ef621673dbe32fbbc971c19133039edac76be9659,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S222-SEG-222X,O007-FREMLIN-V2-S222,O007-RIGHTS-FREMLIN-DSL,,18,222X,222X,222X,explicit,false,exercise,222X,222X,785,790,814,819,30807,30975,32034,32196,4d51d4a19d645d01e96d0ac4a80150c1a0c529565d1017c04403b2690d8941bd,47a09a4adbe50cd3448b88edf15205983b77bbccf62c89ab5f165b4521e8dcf1,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S222-SEG-222XA,O007-FREMLIN-V2-S222,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S222-SEG-222X,19,222X,222Xa,222Xa,implicit-subanchor,true,exercise,222Xa,222Xa,785,790,814,819,30807,30975,32034,32196,4d51d4a19d645d01e96d0ac4a80150c1a0c529565d1017c04403b2690d8941bd,47a09a4adbe50cd3448b88edf15205983b77bbccf62c89ab5f165b4521e8dcf1,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S222-SEG-222XB,O007-FREMLIN-V2-S222,O007-RIGHTS-FREMLIN-DSL,,20,222Xb,222Xb,222Xb,explicit,false,exercise,222Xb,222Xb,791,795,820,825,30975,31207,32196,32436,3ba5b2f96d5b136ad58893ab6d076497413628a1b8a1f60d935c97debcd8a85c,f6981bd06eb161eadc6ff758a2a2fe2be94c32fbacff05cd5737a610b3a5cc79,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S222-SEG-222XC,O007-FREMLIN-V2-S222,O007-RIGHTS-FREMLIN-DSL,,21,222Xc,222Xc,222Xc,explicit,false,exercise,222Xc,222Xc,796,800,826,831,31207,31444,32436,32706,527df9367564e76eef05abb1d9b40765cbb0efb24d586b158c1f3a31ea541dfd,9b4f0deb2340fab05e52ee3ca54a3892f8852acc87f5583b6a9312168e5594a5,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S222-SEG-222XD,O007-FREMLIN-V2-S222,O007-RIGHTS-FREMLIN-DSL,,22,222Xd,222Xd,222Xd,explicit,false,exercise,222Xd,222Xd,801,806,832,836,31444,31653,32706,32903,7e6feb47b0b2ae00cf74c68c4032a42a106e4f2a37e3d581ad67af4bbac077ce,9e94bde9c384b7fa998561a8d3f2fe70d0513137ec229f74150251f13a6a22e7,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S222-SEG-222Y,O007-FREMLIN-V2-S222,O007-RIGHTS-FREMLIN-DSL,,23,222Y,222Y,222Y,explicit,false,exercise,222Y,222Y,807,820,837,850,31653,32304,32903,33580,4abcf161dcd717c00eea1be8c3294dd89db4d5ce8044d8f9e18c7be2f6855d1c,e1571cd4f0d4456931ecf66521559c143a8465bc457c0d6285a44f5b9cc01d3f,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S222-SEG-222YA,O007-FREMLIN-V2-S222,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S222-SEG-222Y,24,222Y,222Ya,222Ya,implicit-subanchor,true,exercise,222Ya,222Ya,807,820,837,850,31653,32304,32903,33580,4abcf161dcd717c00eea1be8c3294dd89db4d5ce8044d8f9e18c7be2f6855d1c,e1571cd4f0d4456931ecf66521559c143a8465bc457c0d6285a44f5b9cc01d3f,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S222-SEG-222YB,O007-FREMLIN-V2-S222,O007-RIGHTS-FREMLIN-DSL,,25,222Yb,222Yb,222Yb,explicit,false,exercise,222Yb,222Yb,821,832,851,863,32304,32985,33580,34285,4c2d7a9c7a09aae42cf82e5fce6a735d010acca9d54ddc20dcade4ab06ee4df1,9495a5ef67db839a74f37018a2a245f40c74d57ce9e9135483eefd5ce1afa849,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S222-SEG-222YC,O007-FREMLIN-V2-S222,O007-RIGHTS-FREMLIN-DSL,,26,222Yc,222Yc,222Yc,explicit,false,exercise,222Yc,222Yc,833,838,864,869,32985,33221,34285,34534,7f2f3c2866bbdfaf3bb75de53740342369f8c31fdfc113e25ce7cb9f562c622d,fa0fd8fafa98521c19fc5237023b5e2931ac13bf51c605450efa1fb0714efbb8,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S222-SEG-222YD,O007-FREMLIN-V2-S222,O007-RIGHTS-FREMLIN-DSL,,27,222Yd,222Yd,222Yd,explicit,false,exercise,222Yd,222Yd,839,842,870,874,33221,33372,34534,34691,c2c1c9e6c087941cc94ecd0a1d518a047d1df858cff4629c5b17a5e13d75757b,756c3fe7a8d364cacf035dcf1891095e6b4fd3ea7fb281580b8905c94f1c435e,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S222-SEG-222YE,O007-FREMLIN-V2-S222,O007-RIGHTS-FREMLIN-DSL,,28,222Ye,222Ye,222Ye,explicit,false,exercise,222Ye,222Ye,843,850,875,882,33372,33606,34691,34947,dbc00231ef33f06cf587766406ad78e7e5cafe461c3e19f830a5ef3b4fc66a00,b2aae2939fe129c95797230a560819bc0dddc57e92eb32a18dab2bb31a201f96,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S222-SEG-222,O007-FREMLIN-V2-S222,O007-RIGHTS-FREMLIN-DSL,,29,222,222,222,explicit,false,endnotes,222,222,851,891,883,924,33606,36061,34947,37609,2ae5a1ef2205599054f8ab5a4659a7e75f6159d27d08dd34be5b7f2981612961,dc1345558f3175b0c7d23baa023c98ff9475edd5bc78ae2ba3cf03eb749e1fe6,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
