schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,target_anchor,source_line_start,target_line_start,source_char_start,source_char_end,target_char_start,target_char_end,source_raw_tex,target_raw_tex,source_raw_tex_sha256,target_raw_tex_sha256,normalized_symbolic_sha256,math_delimiter,correction_ids,provenance
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0190,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115E,190,115E,115E,333,346,13004,13023,14075,14094,A\subseteq\BbbR^r,A\subseteq\BbbR^r,f93528f6e6f940f332b7f5b14441d9d25ee7316d8c957e06b6bce3ed6d36e7ab,f93528f6e6f940f332b7f5b14441d9d25ee7316d8c957e06b6bce3ed6d36e7ab,f93528f6e6f940f332b7f5b14441d9d25ee7316d8c957e06b6bce3ed6d36e7ab,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0191,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115E,191,115E,115E,335,348,13095,13100,14170,14175,\mu,\mu,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0192,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115E,192,115E,115E,336,350,13181,13184,14275,14278,A,A,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0193,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115E,193,115E,115E,337,350,13195,13207,14293,14305,\theta A=0,\theta A=0,8dbb2ceaf6742775f579617014eff4b3c97a3c4ca108630a66590109842a3771,8dbb2ceaf6742775f579617014eff4b3c97a3c4ca108630a66590109842a3771,0525603fd7121fdd84c98626d1bed4a4891b83353c504881823d3f17b6ed8b6c,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0194,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115F,194,115F,115F,340,354,13277,13285,14374,14382,i\le r,i\le r,17ef4c622b72c973574bdda36eea912d4f86aaba5821cb9e28fe0c9ad2499d8d,17ef4c622b72c973574bdda36eea912d4f86aaba5821cb9e28fe0c9ad2499d8d,e38d86dce614cc03439cf94f6191ebabcdc6f3e52e315264c3f8c02355247bf7,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0195,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115F,195,115F,115F,340,354,13290,13304,14387,14401,\xi\in\Bbb R,\xi\in\Bbb R,36ce32365a0580c0dc1d08c6f19309f5c2f234ac8cd77000645fcef36cdc5408,36ce32365a0580c0dc1d08c6f19309f5c2f234ac8cd77000645fcef36cdc5408,aaf33b8c6b33194d274d2a194119ae7874471c9a52e4fb5c4b918fc87dffb10b,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0196,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115F,196,115F,115F,341,355,13311,13338,14408,14435,H_{i\xi}=\{y:\eta_i<\xi\},H_{i\xi}=\{y:\eta_i<\xi\},cd2f0b8fa531202100526aa1487a5a0bcd4426bdf5b6ecbbb292b7ceff0dcd2a,cd2f0b8fa531202100526aa1487a5a0bcd4426bdf5b6ecbbb292b7ceff0dcd2a,cd2f0b8fa531202100526aa1487a5a0bcd4426bdf5b6ecbbb292b7ceff0dcd2a,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0197,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115F,197,115F,115F,343,357,13378,13381,14472,14475,H,H,44bd7ae60f478fae1061e11a7739f4b94d1daf917982d33b6fc8a01a63f89c21,44bd7ae60f478fae1061e11a7739f4b94d1daf917982d33b6fc8a01a63f89c21,44bd7ae60f478fae1061e11a7739f4b94d1daf917982d33b6fc8a01a63f89c21,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0198,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115F,198,115F,115F,343,357,13386,13396,14482,14492,H_{i\xi},H_{i\xi},19d0c0d6c70a26bc0adaaa76bfead45e076067e8e58f05fb7bfaf73900c5d544,19d0c0d6c70a26bc0adaaa76bfead45e076067e8e58f05fb7bfaf73900c5d544,19d0c0d6c70a26bc0adaaa76bfead45e076067e8e58f05fb7bfaf73900c5d544,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0199,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115FA,199,115F,115Fa,347,361,13437,13487,14536,14586,"\lambda I=\lambda(I\cap
H)+\lambda(I\setminus H)","\lambda I=\lambda(I\cap
H)+\lambda(I\setminus H)",c911f3b83db7dc333202cfcca793bc2d286fd0726698c19912eb9a95838a34ca,c911f3b83db7dc333202cfcca793bc2d286fd0726698c19912eb9a95838a34ca,bff46afceff96280fea1c508e31ba696300f24eaad85520b3740d540157ffb85,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0200,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115FA,200,115F,115Fa,349,363,13517,13536,14626,14645,I\subseteq\BbbR^r,I\subseteq\BbbR^r,1fe214a9431913b70811a786a7ad5e2ba3e1ec223622f7a1e85105afc12e79e2,1fe214a9431913b70811a786a7ad5e2ba3e1ec223622f7a1e85105afc12e79e2,1fe214a9431913b70811a786a7ad5e2ba3e1ec223622f7a1e85105afc12e79e2,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0201,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115FA,201,115F,115Fa,349,363,13556,13570,14658,14672,I\subseteq H,I\subseteq H,a3f0b58ddbf9e8a7765af354da41f21898ab37407b1f161081547238d69e3e49,a3f0b58ddbf9e8a7765af354da41f21898ab37407b1f161081547238d69e3e49,0f2b097eeb7446c16f83a05275069646dcd6434fa3b678595c438646256d59ad,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0202,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115FA,202,115F,115Fa,349,364,13574,13593,14678,14697,"I\cap
H=\emptyset",I\cap H=\emptyset,0a7666513d5b44beccbdca7c4956aa93480be1599cf39d2c4d2b1b3e0a406d0f,c1aa15db53b08d44236b513e7dab7fd41eaa575f8f4e7850538267731657d604,25827bf6f36d1bb23798feb88761365ef51ac8d095606381a30fd4933b42400a,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0203,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115FA,203,115F,115Fa,350,364,13625,13628,14735,14738,I,I,a83dd0ccbffe39d071cc317ddf6e97f5c6b1c87af91919271f9fa140b0508c6c,a83dd0ccbffe39d071cc317ddf6e97f5c6b1c87af91919271f9fa140b0508c6c,a83dd0ccbffe39d071cc317ddf6e97f5c6b1c87af91919271f9fa140b0508c6c,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0204,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115FA,204,115F,115Fa,351,365,13649,13662,14755,14768,"\coint{a,b}","\coint{a,b}",b3acd031e2f2bbb4370b91aac7e596a3d6b5ecb5b6c6f96944c4a7a6564744c2,b3acd031e2f2bbb4370b91aac7e596a3d6b5ecb5b6c6f96944c4a7a6564744c2,b3acd031e2f2bbb4370b91aac7e596a3d6b5ecb5b6c6f96944c4a7a6564744c2,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0205,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115FA,205,115F,115Fa,351,365,13670,13692,14777,14799,\alpha_i<\xi<\beta_i,\alpha_i<\xi<\beta_i,ab5daab1c53d337fdf78add36e0aa5fcd80e8463a8129ec124083262f3a1e757,ab5daab1c53d337fdf78add36e0aa5fcd80e8463a8129ec124083262f3a1e757,ab5daab1c53d337fdf78add36e0aa5fcd80e8463a8129ec124083262f3a1e757,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0206,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115FA,206,115F,115Fa,351,366,13700,13721,14810,14831,"I\cap H=\coint{a,x}","I\cap H=\coint{a,x}",afffd5e7bdc65bca4144f6b3d29433261a1e172c6de727862d1785fd8c7b88f9,afffd5e7bdc65bca4144f6b3d29433261a1e172c6de727862d1785fd8c7b88f9,f8e6ae268175a36692338b265b7d5689768311a2cc62f2dbb32b5bda7f623b52,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0207,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115FA,207,115F,115Fa,353,367,13726,13752,14836,14862,"I\setminus H=\coint{y,b}","I\setminus H=\coint{y,b}",be7142d7721b0d686ace1d33a22112f0d1403514f9bc6ec88fe97d45c09ee828,be7142d7721b0d686ace1d33a22112f0d1403514f9bc6ec88fe97d45c09ee828,a814aeab64d8f509490776a2322e24df755ea51c69dc93059bf1b0fb93f415c6,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0208,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115FA,208,115F,115Fa,353,367,13760,13775,14871,14886,\xi_j=\beta_j,\xi_j=\beta_j,78c552edf98a090af63bb8a1eded2d172725164ce21624187f39fc66b16a729a,78c552edf98a090af63bb8a1eded2d172725164ce21624187f39fc66b16a729a,78c552edf98a090af63bb8a1eded2d172725164ce21624187f39fc66b16a729a,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0209,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115FA,209,115F,115Fa,353,367,13780,13788,14893,14901,j\ne i,j\ne i,8976fd2b5a2d4c9d08cc4fa3d3742846a70cebe7c917b5e2fe8d9aae05450caa,8976fd2b5a2d4c9d08cc4fa3d3742846a70cebe7c917b5e2fe8d9aae05450caa,1bdce3177ff4e989bb83837cff29ee641053fbe41f7b6e7de3e1222f955710c0,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0210,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115FA,210,115F,115Fa,354,368,13790,13801,14903,14914,\xi_i=\xi,\xi_i=\xi,1cefa8eae616429d6c16272706a06ed2a012e07a51d6c61eb09646f8c327195a,1cefa8eae616429d6c16272706a06ed2a012e07a51d6c61eb09646f8c327195a,1cefa8eae616429d6c16272706a06ed2a012e07a51d6c61eb09646f8c327195a,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0211,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115FA,211,115F,115Fa,354,368,13803,13820,14916,14933,\eta_j=\alpha_j,\eta_j=\alpha_j,9c805c504c53e21050e15befe77c4ef43f887c9de1584026ffd2eeb88c4af956,9c805c504c53e21050e15befe77c4ef43f887c9de1584026ffd2eeb88c4af956,9c805c504c53e21050e15befe77c4ef43f887c9de1584026ffd2eeb88c4af956,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0212,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115FA,212,115F,115Fa,354,368,13825,13833,14940,14948,j\ne i,j\ne i,8976fd2b5a2d4c9d08cc4fa3d3742846a70cebe7c917b5e2fe8d9aae05450caa,8976fd2b5a2d4c9d08cc4fa3d3742846a70cebe7c917b5e2fe8d9aae05450caa,1bdce3177ff4e989bb83837cff29ee641053fbe41f7b6e7de3e1222f955710c0,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0213,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115FA,213,115F,115Fa,354,368,13835,13847,14950,14962,\eta_i=\xi,\eta_i=\xi,6e969f3679927062e21c30ee0abb62a554182330ae5f435a22a203922a5a9de7,6e969f3679927062e21c30ee0abb62a554182330ae5f435a22a203922a5a9de7,6e969f3679927062e21c30ee0abb62a554182330ae5f435a22a203922a5a9de7,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0214,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115FA,214,115F,115Fa,357,371,13887,14118,15024,15255,"\eqalign{\lambda(I\cap H)+\lambda(I\setminus H)
&=(\xi-\alpha_i)\prod_{j\ne i}(\beta_j-\alpha_j)
+(\beta_i-\xi)\prod_{j\ne i}(\beta_j-\alpha_j)\cr
&=(\beta_i-\alpha_i)\prod_{j\ne i}(\beta_j-\alpha_j)
=\lambda I.\text{ \Qed}\cr}","\eqalign{\lambda(I\cap H)+\lambda(I\setminus H)
&=(\xi-\alpha_i)\prod_{j\ne i}(\beta_j-\alpha_j)
+(\beta_i-\xi)\prod_{j\ne i}(\beta_j-\alpha_j)\cr
&=(\beta_i-\alpha_i)\prod_{j\ne i}(\beta_j-\alpha_j)
=\lambda I.\text{ \Qed}\cr}",b111c8e05b7c574934850874c749032d051ead8415be95aa4bab379772b716a5,b111c8e05b7c574934850874c749032d051ead8415be95aa4bab379772b716a5,741c06b6a6675085ac25c1067c0f3909dfb3afbb23922190a39099e33a195d7f,$$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0215,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115FB,215,115F,115Fb,365,379,14157,14160,15301,15304,A,A,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0216,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115FB,216,115F,115Fb,365,380,14178,14187,15334,15343,\BbbR^r,\BbbR^r,6a5173578402ab704fe0e78c24a3f6f09fe9ed2c7ea0fbe574d688249eb91ed7,6a5173578402ab704fe0e78c24a3f6f09fe9ed2c7ea0fbe574d688249eb91ed7,6a5173578402ab704fe0e78c24a3f6f09fe9ed2c7ea0fbe574d688249eb91ed7,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0217,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115FB,217,115F,115Fb,366,380,14193,14205,15349,15361,\epsilon>0,\epsilon>0,4c7785f41b6ba845fbf6fe3db625563505eedd141a7e6a016df047b5d14c0cc7,4c7785f41b6ba845fbf6fe3db625563505eedd141a7e6a016df047b5d14c0cc7,4c7785f41b6ba845fbf6fe3db625563505eedd141a7e6a016df047b5d14c0cc7,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0218,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115FB,218,115F,115Fb,366,381,14237,14270,15397,15430,"\langle
I_j\rangle_{j\in\Bbb N}",\langle I_j\rangle_{j\in\Bbb N},0091b4050ed17474576e16bd70c25092ef1e634fe833149106250777ffa9d3e4,9cddec3d57957164c9022b5b4606b6a9279c3c76e67aa2444c3a5fa3556ff4c1,852e702b0c7f42c03d17df5ec647afd0edd8760a365f1aad9383cb496565f629,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0219,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115FB,219,115F,115Fb,368,383,14304,14339,15495,15530,A\subseteq\bigcup_{j\in\Bbb N}I_j,A\subseteq\bigcup_{j\in\Bbb N}I_j,316b0b159ac12eb9f8f8b48bdbfbf150df09717f3fd4561dc13c18e6f91bc1ce,316b0b159ac12eb9f8f8b48bdbfbf150df09717f3fd4561dc13c18e6f91bc1ce,368d67c9a3fd8392705123aa501345d86b9c8c965fb28e3de6311e56cccf6aa2,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0220,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115FB,220,115F,115Fb,369,384,14344,14396,15535,15587,\sum_{j=0}^{\infty}\lambda I_j\le\theta A+\epsilon,\sum_{j=0}^{\infty}\lambda I_j\le\theta A+\epsilon,23a282b6cc1f7cfa1f14b027bca352e5349f7a4df006f8ed3d4b69af68af3bab,23a282b6cc1f7cfa1f14b027bca352e5349f7a4df006f8ed3d4b69af68af3bab,5eb0481dff6ec3c7fdd541b7f4dc6ef97b1c24ebacdff5c0b32b66d296f755e2,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0221,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115FB,221,115F,115Fb,370,385,14414,14453,15604,15643,\langle I_j\cap H\rangle_{j\in\Bbb N},\langle I_j\cap H\rangle_{j\in\Bbb N},bc53b079f74b8787e6b1cd1e5563f279a3e2a356c2748ba8b4fd5cd3f7378536,bc53b079f74b8787e6b1cd1e5563f279a3e2a356c2748ba8b4fd5cd3f7378536,c25aee60591dbf34f72b56c7f0d3d2280a3b15f61f013fd6d8a8d939e3317b70,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0222,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115FB,222,115F,115Fb,371,386,14458,14502,15648,15692,\langle I_j\setminus H\rangle_{j\in\Bbb N},\langle I_j\setminus H\rangle_{j\in\Bbb N},788c10b58332f7920f6edac1dcc518429cb0f8bb09e8e460cb10d62f27e56e31,788c10b58332f7920f6edac1dcc518429cb0f8bb09e8e460cb10d62f27e56e31,d1005fc797254a3bca5398378f83d4497a3d865b24b06321dd2a70aef63948a5,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S115-FORMULA-0223,O007-FREMLIN-V1-S115,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S115-SEG-115FB,223,115F,115Fb,372,388,14541,14590,15735,15784,A\cap H\subseteq\bigcup_{j\in\Bbb N}(I_j\cap H),A\cap H\subseteq\bigcup_{j\in\Bbb N}(I_j\cap H),7c7fe77a765c6cd0590235bc78a04edf2e58b944976747ef7128a51dd7c7514b,7c7fe77a765c6cd0590235bc78a04edf2e58b944976747ef7128a51dd7c7514b,6a4182852afbc2f7fb4d292ae285643b4a3b70aee9ddfb8f94bc8303d0ac10de,$,,"{""basis"":""ordered top-level TeX math atom from the additive nested-math scanner; symbolic replay is exact except correction IDs explicitly linked on the record"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
