schema_version,record_type,id,unit_id,segment_id,relation_type,object_id,order,source_anchor,semantic_anchor,target_reference,resolution_status,source_locator,provenance
1.1.0,xref,O007-FREMLIN-V1-S115-XREF-053,O007-FREMLIN-V1-S115,O007-FREMLIN-V1-S115-SEG-115-NOTES,exercise-reference,O007-FREMLIN-V1-S115-SEG-115YE,53,115,115,115Ye,resolved-in-unit,"authority/fremlin/source/mt1.2011/mt115.tex:640: reasons, because they fit together neatly (see 115Xa and 115Ye);","{""basis"":""explicit printed source reference; printed ranges and slash pairs expanded into separate typed edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S115-XREF-054,O007-FREMLIN-V1-S115,O007-FREMLIN-V1-S115-SEG-115-NOTES,curricular-route-chapter-reference,,54,115,115,Chapter 26,selected-corpus-pending,authority/fremlin/source/mt1.2011/mt115.tex:646: I delay this until Chapter 26.   For the moment we are looking for the,"{""basis"":""coarse curriculum route retained as one of the independently censused printed references"",""kind"":""curricular-route-reference"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S115-XREF-055,O007-FREMLIN-V1-S115,O007-FREMLIN-V1-S115-SEG-115-NOTES,result-clause-reference,O007-FREMLIN-V1-S112-SEG-112CD,55,115,115,112Cd,resolved-in-corpus,"authority/fremlin/source/mt1.2011/mt115.tex:653: measurable with the right measures, by 112Cd.   (What is remarkable is","{""basis"":""explicit printed source reference; printed ranges and slash pairs expanded into separate typed edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S115-XREF-056,O007-FREMLIN-V1-S115,O007-FREMLIN-V1-S115-SEG-115-NOTES,exercise-reference,O007-FREMLIN-V1-S115-SEG-115YA,56,115,115,115Ya,resolved-in-unit,"authority/fremlin/source/mt1.2011/mt115.tex:657: (115Ya);  but as I try to explain in the remarks following 115B, I do not","{""basis"":""explicit printed source reference; printed ranges and slash pairs expanded into separate typed edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S115-XREF-057,O007-FREMLIN-V1-S115,O007-FREMLIN-V1-S115-SEG-115-NOTES,result-reference,O007-FREMLIN-V1-S115-SEG-115B,57,115,115,115B,resolved-in-unit,"authority/fremlin/source/mt1.2011/mt115.tex:657: (115Ya);  but as I try to explain in the remarks following 115B, I do not","{""basis"":""explicit printed source reference; printed ranges and slash pairs expanded into separate typed edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S115-XREF-058,O007-FREMLIN-V1-S115,O007-FREMLIN-V1-S115-SEG-115-NOTES,parallel-section-reference,O007-FREMLIN-V1-S114-SEG-114F,58,115,115,114F,resolved-in-corpus,"authority/fremlin/source/mt1.2011/mt115.tex:664: straightforward reasons (114F/115F).   Now we are well away, and I do","{""basis"":""explicit printed source reference; printed ranges and slash pairs expanded into separate typed edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S115-XREF-059,O007-FREMLIN-V1-S115,O007-FREMLIN-V1-S115-SEG-115-NOTES,parallel-section-reference,O007-FREMLIN-V1-S115-SEG-115F,59,115,115,115F,resolved-in-unit,"authority/fremlin/source/mt1.2011/mt115.tex:664: straightforward reasons (114F/115F).   Now we are well away, and I do","{""basis"":""explicit printed source reference; printed ranges and slash pairs expanded into separate typed edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S115-XREF-060,O007-FREMLIN-V1-S115,O007-FREMLIN-V1-S115-SEG-115-NOTES,parallel-section-reference,O007-FREMLIN-V1-S114-SEG-114G,60,115,115,114G,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt115.tex:667: measures (114G/115G).   Some more properties of Lebesgue measure can be,"{""basis"":""explicit printed source reference; printed ranges and slash pairs expanded into separate typed edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S115-XREF-061,O007-FREMLIN-V1-S115,O007-FREMLIN-V1-S115-SEG-115-NOTES,parallel-section-reference,O007-FREMLIN-V1-S115-SEG-115G,61,115,115,115G,resolved-in-unit,authority/fremlin/source/mt1.2011/mt115.tex:667: measures (114G/115G).   Some more properties of Lebesgue measure can be,"{""basis"":""explicit printed source reference; printed ranges and slash pairs expanded into separate typed edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S115-XREF-062,O007-FREMLIN-V1-S115,O007-FREMLIN-V1-S115-SEG-115-NOTES,section-reference,,62,115,115,134,selected-corpus-pending,"authority/fremlin/source/mt1.2011/mt115.tex:668: found in \S134.   But every volume, if not quite every chapter, of this","{""basis"":""explicit printed source reference; printed ranges and slash pairs expanded into separate typed edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT115-SOURCE""]}"
