schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,target_anchor,source_line_start,target_line_start,source_char_start,source_char_end,target_char_start,target_char_end,source_raw_tex,target_raw_tex,source_raw_tex_sha256,target_raw_tex_sha256,normalized_symbolic_sha256,math_delimiter,correction_ids,provenance
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0157,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122G,157,122G,122G,196,196,6964,6997,7934,7967,\langle H_n\rangle_{n\in\Bbb N},\langle H_n\rangle_{n\in\Bbb N},efdb2d9e8c611dcd8a51821d3d538ad0e34a7c393ed2cd2a8fe302ed4ff20955,efdb2d9e8c611dcd8a51821d3d538ad0e34a7c393ed2cd2a8fe302ed4ff20955,9e68ae2e29b14fe9c61323dfccb6654815709cd09be4c6a5276d4026870857df,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0158,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122G,158,122G,122G,199,199,7066,7182,8038,8154,"\bigcap_{n\in\Bbb N}H_n
=\{x:f(x)\ge\epsilon+\sup_{n\in\Bbb N}f_n(x)\}
\subseteq\{x:f(x)>\sup_{n\in\Bbb N}f_n(x)\}","\bigcap_{n\in\Bbb N}H_n
=\{x:f(x)\ge\epsilon+\sup_{n\in\Bbb N}f_n(x)\}
\subseteq\{x:f(x)>\sup_{n\in\Bbb N}f_n(x)\}",2c3c57a8921dbb886704feb558491bbf727d0a89a32f7728272183cf22f0b68d,2c3c57a8921dbb886704feb558491bbf727d0a89a32f7728272183cf22f0b68d,66b1d13e2c9d9ceab2e713f944b13eca66705ff4bd3058865b2ca3d2475745c5,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0159,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122G,159,122G,122G,203,203,7204,7236,8175,8207,f(x)\le\sup_{n\in\Bbb N}f_n(x),f(x)\le\sup_{n\in\Bbb N}f_n(x),4567752aabfe8a3b3f122890dae2e316f03ebc0fd238aae353bdf6280b9626ab,4567752aabfe8a3b3f122890dae2e316f03ebc0fd238aae353bdf6280b9626ab,2c65446181c5ecb9c5eeaf2a60fb614acad78558cd831250adf3590d4fd23bd3,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0160,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122G,160,122G,122G,204,204,7254,7257,8228,8231,x,x,2d711642b726b04401627ca9fbac32f5c8530fb1903cc4db02258717921a4881,2d711642b726b04401627ca9fbac32f5c8530fb1903cc4db02258717921a4881,2d711642b726b04401627ca9fbac32f5c8530fb1903cc4db02258717921a4881,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0161,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122G,161,122G,122G,205,205,7259,7295,8233,8269,\{x:f(x)>\sup_{n\in\Bbb N}f_n(x)\},\{x:f(x)>\sup_{n\in\Bbb N}f_n(x)\},8c819b8bb3598d89ca8c170364d5facbe4ab251f0f69dc419a3123e8d92f4d75,8c819b8bb3598d89ca8c170364d5facbe4ab251f0f69dc419a3123e8d92f4d75,bf9c04724f7bedba7f1be1fd85445e0802c2be424d4ca01cf3474dc2bb7901d8,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0162,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122G,162,122G,122G,205,205,7300,7325,8274,8299,\bigcap_{n\in\Bbb N}H_n,\bigcap_{n\in\Bbb N}H_n,24a1a0d98f45a9105e211504cfcdc7527c28c959a401a0bad08744d9bfc39947,24a1a0d98f45a9105e211504cfcdc7527c28c959a401a0bad08744d9bfc39947,0aa61d1f83f5d880537c3dd4b37a94027da178480f1f5aed67df922dc081e660,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0163,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122G,163,122G,122G,206,206,7349,7365,8324,8340,\mu H_0<\infty,\mu H_0<\infty,2316e06fd251a1c601a31a206aa3a0399e49b8a6d73351f7e14d42c326378fd6,2316e06fd251a1c601a31a206aa3a0399e49b8a6d73351f7e14d42c326378fd6,4675194fadae0d4bd1c8219f5596f33522160023ed12902ac090a1b6e84c91c8,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0164,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122G,164,122G,122G,207,207,7375,7391,8349,8365,H_0\subseteq H,H_0\subseteq H,2f8eb61b6bb4294c6ae45765c19288ffc97ecd3d4b6d880dc6959f4d77d06da2,2f8eb61b6bb4294c6ae45765c19288ffc97ecd3d4b6d880dc6959f4d77d06da2,f95edfa2857a6666053753634f487469c8394afaaaa63d99a5e13cc1cdebdb3a,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0165,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122G,165,122G,122G,210,210,7419,7476,8391,8448,\lim_{n\to\infty}\mu H_n=\mu(\bigcap_{n\in\Bbb N}H_n)=0,\lim_{n\to\infty}\mu H_n=\mu(\bigcap_{n\in\Bbb N}H_n)=0,a53197d58711d00a3d3976bfc21ad76c1cf900d2368daf8124558b568f632330,a53197d58711d00a3d3976bfc21ad76c1cf900d2368daf8124558b568f632330,545e0e2dc69d99ac0dcad0667839e32ef9dcba9882f5a5636e8f32d6d98fd80f,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0166,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122G,166,122G,122G,212,212,7504,7507,8476,8479,n,n,1b16b1df538ba12dc3f97edbb85caa7050d46c148134290feba80f8236c83db9,1b16b1df538ba12dc3f97edbb85caa7050d46c148134290feba80f8236c83db9,1b16b1df538ba12dc3f97edbb85caa7050d46c148134290feba80f8236c83db9,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0167,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122G,167,122G,122G,212,212,7525,7545,8501,8521,\mu H_n\le\epsilon,\mu H_n\le\epsilon,9aa934232ec1a6b7f2ea922bf8f54fb669f3e5fb16e306963ff21976eb58a01e,9aa934232ec1a6b7f2ea922bf8f54fb669f3e5fb16e306963ff21976eb58a01e,76e32209c05311d047769e234a73e09c1a7d7229339dc812f2e485125e6c2b5c,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0168,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122G,168,122G,122G,214,214,7577,7609,8548,8580,g=f_n+\epsilon\chi H+M\chi H_n,g=f_n+\epsilon\chi H+M\chi H_n,58b171f17531fe27de85c2452a9e3e130592dc22471aef7a43dc9c8f585dab0b,58b171f17531fe27de85c2452a9e3e130592dc22471aef7a43dc9c8f585dab0b,a39e3d8fcef6a516590eb60f002002d80d7abb1a3630e032266b706d365f6808,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0169,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122G,169,122G,122G,215,215,7618,7626,8587,8595,f\le g,f\le g,8707c4bca2de0fc08fb5edb9948586b2553996676944a7530ed65a08e06a8991,8707c4bca2de0fc08fb5edb9948586b2553996676944a7530ed65a08e06a8991,892a07bd161d8e23feac591644abb9bea7089c42493bad4e6b65051bd0171b4a,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0170,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122G,170,122G,122G,217,217,7644,7723,8619,8698,"\int f\le\int g=\int f_n+\epsilon\mu H+M\mu H_n
\le\int f_n+\epsilon(M+\mu H)","\int f\le\int g=\int f_n+\epsilon\mu H+M\mu H_n
\le\int f_n+\epsilon(M+\mu H)",1ba7ccbc108b621c2d187305fa5ef4f814da1f2f8d8452752d3994754a72dcba,1ba7ccbc108b621c2d187305fa5ef4f814da1f2f8d8452752d3994754a72dcba,141dd9151222d5b58ebac42f7baef10ba59334d59eaa989eb7584694f784b281,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0171,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122G,171,122G,122G,220,220,7740,7750,8719,8729,\epsilon,\epsilon,8bc4bfc2bdebfaac14a98cde1deb3cf75202e7908905efb95c939c0481951f77,8bc4bfc2bdebfaac14a98cde1deb3cf75202e7908905efb95c939c0481951f77,8bc4bfc2bdebfaac14a98cde1deb3cf75202e7908905efb95c939c0481951f77,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0172,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122G,172,122G,122G,221,221,7765,7801,8740,8776,\int f\le\sup_{n\in\Bbb N}\int f_n,\int f\le\sup_{n\in\Bbb N}\int f_n,522f4ac6ceb25ed0190be1097da8339ea064143d51668b554a81aa8e82dad6c9,522f4ac6ceb25ed0190be1097da8339ea064143d51668b554a81aa8e82dad6c9,388fdb4f9ff2c249ba78ccec63e94669ec363c9ddff716d857bdbf2f8276c828,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0173,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122H,173,122H,122H,225,225,7858,7874,8837,8853,"(X,\Sigma,\mu)","(X,\Sigma,\mu)",05e9b769403b4c7926a944d5aaa03f00bb216412bc3f850e41b3c28de657aa67,05e9b769403b4c7926a944d5aaa03f00bb216412bc3f850e41b3c28de657aa67,05e9b769403b4c7926a944d5aaa03f00bb216412bc3f850e41b3c28de657aa67,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0174,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122H,174,122H,122H,226,226,7938,7941,8916,8919,U,U,a25513c7e0f6eaa80a3337ee18081b9e2ed09e00af8531c8f7bb2542764027e7,a25513c7e0f6eaa80a3337ee18081b9e2ed09e00af8531c8f7bb2542764027e7,a25513c7e0f6eaa80a3337ee18081b9e2ed09e00af8531c8f7bb2542764027e7,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0175,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122H,175,122H,122H,227,227,7967,7970,8942,8945,f,f,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0176,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122H,176,122H,122H,229,229,8005,8008,8983,8986,f,f,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0177,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122H,177,122H,122H,229,229,8037,8040,9027,9030,X,X,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0178,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122H,178,122H,122H,230,230,8045,8070,9035,9060,"f(x)\in\coint{0,\infty}","f(x)\in\coint{0,\infty}",335e92006625f8493f266892cc72978001c19644d19bb171fa32cba274799c6e,335e92006625f8493f266892cc72978001c19644d19bb171fa32cba274799c6e,335e92006625f8493f266892cc72978001c19644d19bb171fa32cba274799c6e,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0179,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122H,179,122H,122H,230,230,8080,8092,9074,9086,x\in\dom f,x\in\dom f,55f803cb5de86fdafd56ab49dd92f9315c75e97319344d4378f16aba77e9e189,55f803cb5de86fdafd56ab49dd92f9315c75e97319344d4378f16aba77e9e189,43b7f41a47450dc6c12c5f2c81bc831b3e72f1fbe46bb27caf059883672be1a5,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0180,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122H,180,122H,122H,232,232,8140,8157,9128,9145,\sequencen{f_n},\sequencen{f_n},fa5119baa98914bf1c06e7b3e23f2fc7892492f922674476fb599e26e28ac0b6,fa5119baa98914bf1c06e7b3e23f2fc7892492f922674476fb599e26e28ac0b6,fa5119baa98914bf1c06e7b3e23f2fc7892492f922674476fb599e26e28ac0b6,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0181,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122H,181,122H,122H,234,234,8201,8235,9200,9234,\sup_{n\in\Bbb N}\int f_n<\infty,\sup_{n\in\Bbb N}\int f_n<\infty,bc03b0af0469c3648f5b75cec7f4c9f705e77aff35f41e13c64863f7ff1a07f9,bc03b0af0469c3648f5b75cec7f4c9f705e77aff35f41e13c64863f7ff1a07f9,4590f7c7c2972129e25723a8bbd319d5458d80869508d4a70d2b23c6bbcc7f77,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0182,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122H,182,122H,122H,235,235,8240,8282,9239,9281,\lim_{n\to\infty}f_n(x)\penalty-100=f(x),\lim_{n\to\infty}f_n(x)\penalty-100=f(x),cfc2a7a1a1d996430c2bb4c2bd14483764a530cbd85c603757b2cec6bc9efc9d,cfc2a7a1a1d996430c2bb4c2bd14483764a530cbd85c603757b2cec6bc9efc9d,cfc2a7a1a1d996430c2bb4c2bd14483764a530cbd85c603757b2cec6bc9efc9d,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0183,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122H,183,122H,122H,236,236,8300,8308,9302,9310,x\in X,x\in X,d9448dfd3954dd39c12d483afd23d561b1b7d735af5f430b5dc457e6fa9ef99b,d9448dfd3954dd39c12d483afd23d561b1b7d735af5f430b5dc457e6fa9ef99b,858979f0c33c5f45e30780b82e2fa00184311296fbb7ef6bf3f4a6007c9b9cb1,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0184,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122I,184,122I,122I,238,238,8335,8338,9338,9341,f,f,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0185,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122I,185,122I,122I,238,238,8343,8376,9346,9379,\langle f_n\rangle_{n\in\Bbb N},\langle f_n\rangle_{n\in\Bbb N},b398e6c36929652002f680bd45f19bf3c039108600a5db16a876e5d8a1429503,b398e6c36929652002f680bd45f19bf3c039108600a5db16a876e5d8a1429503,d7b3ac1478a5c9b4b24d1bc8577d566969ea25d6ca195443060fe9eee2db4a00,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0186,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122I,186,122I,122I,242,241,8411,8454,9418,9461,"\sup_{n\in\Bbb N}\int f_n
=\sup\{\int g:g","\sup_{n\in\Bbb N}\int f_n
=\sup\{\int g:g",f3b98562a5b484b0e2e180065d3299807127a8692bf8a9bb3710ea9349c72b91,f3b98562a5b484b0e2e180065d3299807127a8692bf8a9bb3710ea9349c72b91,142a3c0df9d04af430731c04a4825438ecdd019bce0c68ce4229bad0b51cae27,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0187,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122I,187,122I,122I,243,242,8480,8492,9490,9502,g\leae f\},g\leae f\},792112d6c03f48b6eadcba5f0dd6f623136d7ee306d8226546dd07c019ba657d,792112d6c03f48b6eadcba5f0dd6f623136d7ee306d8226546dd07c019ba657d,3a6ad377199ee0977bf9566d06b7f4366201194db4a1363a0832987efc95211f,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0188,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122I,188,122I,122I,247,246,8527,8573,9538,9584,"\sup_{n\in\Bbb N}\int f_n
\le \sup\{\int g:g","\sup_{n\in\Bbb N}\int f_n
\le \sup\{\int g:g",da32057b88b6d69dc37d3278a924a66d4c7076300aa4b07098c5fd071e66ca30,da32057b88b6d69dc37d3278a924a66d4c7076300aa4b07098c5fd071e66ca30,2a532c6b697ca6151e7796ae3b1c997a3f3c7f18814a7aec577e0e3a3ffe14aa,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0189,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122I,189,122I,122I,248,247,8599,8611,9613,9625,g\leae f\},g\leae f\},792112d6c03f48b6eadcba5f0dd6f623136d7ee306d8226546dd07c019ba657d,792112d6c03f48b6eadcba5f0dd6f623136d7ee306d8226546dd07c019ba657d,3a6ad377199ee0977bf9566d06b7f4366201194db4a1363a0832987efc95211f,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0190,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122I,190,122I,122I,250,249,8632,8644,9645,9657,f_n\leae f,f_n\leae f,7f7db3a026b1c59f3a7e613b852d0b048fbbc85776e9ad2e8cd5d48e59acb284,7f7db3a026b1c59f3a7e613b852d0b048fbbc85776e9ad2e8cd5d48e59acb284,dd5d3da4b7cf3f57cd187784011ea74884ff930ec2a178c6204d03b93a8c32fb,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0191,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122I,191,122I,122I,250,249,8655,8658,9671,9674,n,n,1b16b1df538ba12dc3f97edbb85caa7050d46c148134290feba80f8236c83db9,1b16b1df538ba12dc3f97edbb85caa7050d46c148134290feba80f8236c83db9,1b16b1df538ba12dc3f97edbb85caa7050d46c148134290feba80f8236c83db9,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0192,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122I,192,122I,122I,251,250,8684,8687,9696,9699,g,g,cd0aa9856147b6c5b4ff2b7dfee5da20aa38253099ef1b4a64aced233c9afe29,cd0aa9856147b6c5b4ff2b7dfee5da20aa38253099ef1b4a64aced233c9afe29,cd0aa9856147b6c5b4ff2b7dfee5da20aa38253099ef1b4a64aced233c9afe29,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S122-FORMULA-0193,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122I,193,122I,122I,251,250,8713,8723,9728,9738,g\leae f,g\leae f,b4b6ebf02043e75939e674c1b3ad552dfa00a3dd9de7cda2f0d4dcf42c2bb743,b4b6ebf02043e75939e674c1b3ad552dfa00a3dd9de7cda2f0d4dcf42c2bb743,2018c2743dede17bed30fed4eeadbf58481766471d2e0bab556364f9f2eac87a,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except explicit correction links"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
