schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,target_anchor,source_line_start,target_line_start,source_char_start,source_char_end,target_char_start,target_char_end,source_raw_tex,target_raw_tex,source_raw_tex_sha256,target_raw_tex_sha256,normalized_symbolic_sha256,math_delimiter,source_normalized_sha256,target_normalized_sha256,provenance
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0150,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135EA,150,135Ea,135Ea,170,180,6130,6158,6801,6829,\{x:f(x)\le q\}\in\Sigma_D,\{x:f(x)\le q\}\in\Sigma_D,910fc90819a57c550022e89a08715fdff996f55133b3801ad9c41e9f19f700d5,910fc90819a57c550022e89a08715fdff996f55133b3801ad9c41e9f19f700d5,e340fa466980a2b20d85d9d29bf55716eeb8fcae5fbe0c1c3b7b20c0c3731641,$,e340fa466980a2b20d85d9d29bf55716eeb8fcae5fbe0c1c3b7b20c0c3731641,e340fa466980a2b20d85d9d29bf55716eeb8fcae5fbe0c1c3b7b20c0c3731641,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0151,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135EA,151,135Ea,135Ea,170,180,6169,6181,6843,6855,q\in\Bbb Q,q\in\Bbb Q,b2d53b72f8212323ba1eb1c5dfae817e6163755336844a75601a5e57ebd1fe45,b2d53b72f8212323ba1eb1c5dfae817e6163755336844a75601a5e57ebd1fe45,b6c2391330e2749fd48307c5e2335fcc5e25855d87905d447a3df38bcd2eea49,$,b6c2391330e2749fd48307c5e2335fcc5e25855d87905d447a3df38bcd2eea49,b6c2391330e2749fd48307c5e2335fcc5e25855d87905d447a3df38bcd2eea49,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0152,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135EA,152,135Ea,135Ea,175,185,6294,6307,6970,6983,\Rightarrow,\Rightarrow,ae3660560a54702c0da6f894d65661096919a284e6856e4bccb04d5437844b91,ae3660560a54702c0da6f894d65661096919a284e6856e4bccb04d5437844b91,ae3660560a54702c0da6f894d65661096919a284e6856e4bccb04d5437844b91,$,ae3660560a54702c0da6f894d65661096919a284e6856e4bccb04d5437844b91,ae3660560a54702c0da6f894d65661096919a284e6856e4bccb04d5437844b91,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0153,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135EA,153,135Ea,135Ea,175,185,6313,6334,6989,7010,\{x:f(x)\le\infty\},\{x:f(x)\le\infty\},999d5d3ef8513e655281f26b7e8d8cc3d986a9b31217b378bc5cff11adcc5127,999d5d3ef8513e655281f26b7e8d8cc3d986a9b31217b378bc5cff11adcc5127,999d5d3ef8513e655281f26b7e8d8cc3d986a9b31217b378bc5cff11adcc5127,$,999d5d3ef8513e655281f26b7e8d8cc3d986a9b31217b378bc5cff11adcc5127,999d5d3ef8513e655281f26b7e8d8cc3d986a9b31217b378bc5cff11adcc5127,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0154,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135EA,154,135Ea,135Ea,176,186,6339,6362,7015,7038,\{x:f(x)\le -\infty\},\{x:f(x)\le -\infty\},79a4263102d197199edb7c3a646926444bea7886e053b6e5e1d82ad2d2b80160,79a4263102d197199edb7c3a646926444bea7886e053b6e5e1d82ad2d2b80160,209eed09d1cdc5b44830907fb13dad9c0f4cfbd2eee6ef96f85a6caa55ed32b9,$,209eed09d1cdc5b44830907fb13dad9c0f4cfbd2eee6ef96f85a6caa55ed32b9,209eed09d1cdc5b44830907fb13dad9c0f4cfbd2eee6ef96f85a6caa55ed32b9,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0155,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135EA,155,135Ea,135Ea,177,187,6392,6438,7063,7109,\bigcap_{n\in\Bbb N}\{x:f(x)<\infty+2^{-n}\},\bigcap_{n\in\Bbb N}\{x:f(x)<\infty+2^{-n}\},25f39dfca316be8316781e72f87972d69630253c9518d2ace33b609ef19d0b5f,25f39dfca316be8316781e72f87972d69630253c9518d2ace33b609ef19d0b5f,6d4af660bf60d6a91cc30dbeadbd5a570a9d961ba657efabdcf8a54c052a16b9,$,6d4af660bf60d6a91cc30dbeadbd5a570a9d961ba657efabdcf8a54c052a16b9,6d4af660bf60d6a91cc30dbeadbd5a570a9d961ba657efabdcf8a54c052a16b9,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0156,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135EA,156,135Ea,135Ea,178,188,6440,6487,7111,7158,\bigcap_{n\in\Bbb N}\{x:f(x)<-\infty+2^{-n}\},\bigcap_{n\in\Bbb N}\{x:f(x)<-\infty+2^{-n}\},36e0b7df8306ae4a2e57034e154cd8ccb05961dec7a5972c0e2747dfdfe09fc3,36e0b7df8306ae4a2e57034e154cd8ccb05961dec7a5972c0e2747dfdfe09fc3,94309f1179150693fefef4550d081cf218ae051519a01ac969aa1dd70da936d3,$,94309f1179150693fefef4550d081cf218ae051519a01ac969aa1dd70da936d3,94309f1179150693fefef4550d081cf218ae051519a01ac969aa1dd70da936d3,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0157,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135EA,157,135Ea,135Ea,178,189,6508,6511,7187,7190,D,D,3f39d5c348e5b79d06e842c114e6cc571583bbf44e4b0ebfda1a01ec05745d43,3f39d5c348e5b79d06e842c114e6cc571583bbf44e4b0ebfda1a01ec05745d43,3f39d5c348e5b79d06e842c114e6cc571583bbf44e4b0ebfda1a01ec05745d43,$,3f39d5c348e5b79d06e842c114e6cc571583bbf44e4b0ebfda1a01ec05745d43,3f39d5c348e5b79d06e842c114e6cc571583bbf44e4b0ebfda1a01ec05745d43,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0158,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135EA,158,135Ea,135Ea,179,189,6534,6544,7222,7232,\Sigma_D,\Sigma_D,782577c277fcf7158c33c94edf925d9bf16ba9258f8453eb53c2a1d4c4d6ce83,782577c277fcf7158c33c94edf925d9bf16ba9258f8453eb53c2a1d4c4d6ce83,782577c277fcf7158c33c94edf925d9bf16ba9258f8453eb53c2a1d4c4d6ce83,$,782577c277fcf7158c33c94edf925d9bf16ba9258f8453eb53c2a1d4c4d6ce83,782577c277fcf7158c33c94edf925d9bf16ba9258f8453eb53c2a1d4c4d6ce83,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0159,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135EA,159,135Ea,135Ea,180,190,6564,6599,7256,7291,\bigcap_{n\in\Bbb N}\{x:f(x)<-n\},\bigcap_{n\in\Bbb N}\{x:f(x)<-n\},0c7a03c8a320819be92299db1e567a40c38238f0e85d3d7be6e1d8533dd8cf2f,0c7a03c8a320819be92299db1e567a40c38238f0e85d3d7be6e1d8533dd8cf2f,a6ff460fd440eeb4fac108f29af262724dbebcd18208a06ed3598cac19f4e16c,$,a6ff460fd440eeb4fac108f29af262724dbebcd18208a06ed3598cac19f4e16c,a6ff460fd440eeb4fac108f29af262724dbebcd18208a06ed3598cac19f4e16c,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0160,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135EA,160,135Ea,135Ea,180,190,6615,6625,7317,7327,\Sigma_D,\Sigma_D,782577c277fcf7158c33c94edf925d9bf16ba9258f8453eb53c2a1d4c4d6ce83,782577c277fcf7158c33c94edf925d9bf16ba9258f8453eb53c2a1d4c4d6ce83,782577c277fcf7158c33c94edf925d9bf16ba9258f8453eb53c2a1d4c4d6ce83,$,782577c277fcf7158c33c94edf925d9bf16ba9258f8453eb53c2a1d4c4d6ce83,782577c277fcf7158c33c94edf925d9bf16ba9258f8453eb53c2a1d4c4d6ce83,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0161,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135EA,161,135Ea,135Ea,182,192,6639,6652,7344,7357,\Rightarrow,\Rightarrow,ae3660560a54702c0da6f894d65661096919a284e6856e4bccb04d5437844b91,ae3660560a54702c0da6f894d65661096919a284e6856e4bccb04d5437844b91,ae3660560a54702c0da6f894d65661096919a284e6856e4bccb04d5437844b91,$,ae3660560a54702c0da6f894d65661096919a284e6856e4bccb04d5437844b91,ae3660560a54702c0da6f894d65661096919a284e6856e4bccb04d5437844b91,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0162,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135EA,162,135Ea,135Ea,184,195,6712,6748,7437,7473,\{x:f(x)\ge -\infty\}=D\in\Sigma_D,\{x:f(x)\ge -\infty\}=D\in\Sigma_D,f5677118394f11d115a8834307c824b2c9b90e6e3245d432f88598732f31ac07,f5677118394f11d115a8834307c824b2c9b90e6e3245d432f88598732f31ac07,97f6d192c1a80b101e31a867f7e7ad5315d12d5ce123ca3903e5fb3a636d9ff2,$,97f6d192c1a80b101e31a867f7e7ad5315d12d5ce123ca3903e5fb3a636d9ff2,97f6d192c1a80b101e31a867f7e7ad5315d12d5ce123ca3903e5fb3a636d9ff2,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0163,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135EA,163,135Ea,135Ea,185,196,6755,6820,7480,7545,\{x:f(x)\ge\infty\}=\bigcap_{n\in\Bbb N}\{x:f(x)>n\}\in\Sigma_D,\{x:f(x)\ge\infty\}=\bigcap_{n\in\Bbb N}\{x:f(x)>n\}\in\Sigma_D,d2c78765b3d461dd2bec1bddda8c1159c0e0905a15840bc6180a2dae4b6a4a02,d2c78765b3d461dd2bec1bddda8c1159c0e0905a15840bc6180a2dae4b6a4a02,15b19dcc37128a6f7a9f34af5f4c1b3e22a48047073827d26454d2153f8234ce,$,15b19dcc37128a6f7a9f34af5f4c1b3e22a48047073827d26454d2153f8234ce,15b19dcc37128a6f7a9f34af5f4c1b3e22a48047073827d26454d2153f8234ce,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0164,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135EA,164,135Ea,135Ea,188,199,6885,6898,7612,7625,\Rightarrow,\Rightarrow,ae3660560a54702c0da6f894d65661096919a284e6856e4bccb04d5437844b91,ae3660560a54702c0da6f894d65661096919a284e6856e4bccb04d5437844b91,ae3660560a54702c0da6f894d65661096919a284e6856e4bccb04d5437844b91,$,ae3660560a54702c0da6f894d65661096919a284e6856e4bccb04d5437844b91,ae3660560a54702c0da6f894d65661096919a284e6856e4bccb04d5437844b91,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0165,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135EA,165,135Ea,135Ea,188,199,6923,6936,7660,7673,\Rightarrow,\Rightarrow,ae3660560a54702c0da6f894d65661096919a284e6856e4bccb04d5437844b91,ae3660560a54702c0da6f894d65661096919a284e6856e4bccb04d5437844b91,ae3660560a54702c0da6f894d65661096919a284e6856e4bccb04d5437844b91,$,ae3660560a54702c0da6f894d65661096919a284e6856e4bccb04d5437844b91,ae3660560a54702c0da6f894d65661096919a284e6856e4bccb04d5437844b91,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0166,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135EA,166,135Ea,135Ea,190,201,6962,7016,7698,7752,"\{x:f(x)<u\}=\bigcup_{q\in\Bbb Q,q<u}\{x:f(x)\le q\}","\{x:f(x)<u\}=\bigcup_{q\in\Bbb Q,q<u}\{x:f(x)\le q\}",fea990687c28a02895f97b55fb3d9ea718d4be973a3d7ff8059312e45363d4ac,fea990687c28a02895f97b55fb3d9ea718d4be973a3d7ff8059312e45363d4ac,ef96f517f6f3a12e37819081ebb69fe29cece4745a13e869aa80b4aaf66b0dc1,$,ef96f517f6f3a12e37819081ebb69fe29cece4745a13e869aa80b4aaf66b0dc1,ef96f517f6f3a12e37819081ebb69fe29cece4745a13e869aa80b4aaf66b0dc1,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0167,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135EA,167,135Ea,135Ea,192,203,7039,7061,7778,7800,"u\in[-\infty,\infty]","u\in[-\infty,\infty]",bba33545abaa6cd81bb73ed452ed1fc5ce2a387d48238fee4b79ef46ecd4030f,bba33545abaa6cd81bb73ed452ed1fc5ce2a387d48238fee4b79ef46ecd4030f,bba33545abaa6cd81bb73ed452ed1fc5ce2a387d48238fee4b79ef46ecd4030f,$,bba33545abaa6cd81bb73ed452ed1fc5ce2a387d48238fee4b79ef46ecd4030f,bba33545abaa6cd81bb73ed452ed1fc5ce2a387d48238fee4b79ef46ecd4030f,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0168,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135EB,168,135Eb,135Eb,197,208,7170,7188,7935,7953,"[-\infty,\infty]","[-\infty,\infty]",b9a80fe63c5d371855c3764a54c8212f8d13b84d0bdbed9c55e5192fdb73b145,b9a80fe63c5d371855c3764a54c8212f8d13b84d0bdbed9c55e5192fdb73b145,b9a80fe63c5d371855c3764a54c8212f8d13b84d0bdbed9c55e5192fdb73b145,$,b9a80fe63c5d371855c3764a54c8212f8d13b84d0bdbed9c55e5192fdb73b145,b9a80fe63c5d371855c3764a54c8212f8d13b84d0bdbed9c55e5192fdb73b145,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0169,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135EC,169,135Ec,135Ec,200,213,7292,7316,8081,8105,"f:D\to[-\infty,\infty]","f:D\to[-\infty,\infty]",06866dcc4105a73db96b86e235c01ac4d9ae346b041995b7572fe650b75551e8,06866dcc4105a73db96b86e235c01ac4d9ae346b041995b7572fe650b75551e8,06866dcc4105a73db96b86e235c01ac4d9ae346b041995b7572fe650b75551e8,$,06866dcc4105a73db96b86e235c01ac4d9ae346b041995b7572fe650b75551e8,06866dcc4105a73db96b86e235c01ac4d9ae346b041995b7572fe650b75551e8,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0170,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135EC,170,135Ec,135Ec,201,213,7320,7328,8115,8123,\Sigma,\Sigma,d65d75b1e6562713a3936bb38fdfe6832fb5b96c946de58f7ce0992057665aa8,d65d75b1e6562713a3936bb38fdfe6832fb5b96c946de58f7ce0992057665aa8,d65d75b1e6562713a3936bb38fdfe6832fb5b96c946de58f7ce0992057665aa8,$,d65d75b1e6562713a3936bb38fdfe6832fb5b96c946de58f7ce0992057665aa8,d65d75b1e6562713a3936bb38fdfe6832fb5b96c946de58f7ce0992057665aa8,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0171,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135EC,171,135Ec,135Ec,203,215,7359,7413,8151,8205,E_{\infty}(f)=f^{-1}[\{\infty\}]=\{x:f(x)\ge\infty\},E_{\infty}(f)=f^{-1}[\{\infty\}]=\{x:f(x)\ge\infty\},2ce4e7fbb9577d0435a69b062d1ffd0ba46bd8ef4d2a612b2de6d6464b7d2555,2ce4e7fbb9577d0435a69b062d1ffd0ba46bd8ef4d2a612b2de6d6464b7d2555,2ce4e7fbb9577d0435a69b062d1ffd0ba46bd8ef4d2a612b2de6d6464b7d2555,$,2ce4e7fbb9577d0435a69b062d1ffd0ba46bd8ef4d2a612b2de6d6464b7d2555,2ce4e7fbb9577d0435a69b062d1ffd0ba46bd8ef4d2a612b2de6d6464b7d2555,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0172,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135EC,172,135Ec,135Ec,204,216,7421,7478,8213,8270,E_{-\infty}(f)=f^{-1}[\{-\infty\}]=\{x:f(x)\le-\infty\},E_{-\infty}(f)=f^{-1}[\{-\infty\}]=\{x:f(x)\le-\infty\},0d720d506fa377b8d428887021210dcd3a386b2b58a90e53c2da68d362b72e6b,0d720d506fa377b8d428887021210dcd3a386b2b58a90e53c2da68d362b72e6b,0d720d506fa377b8d428887021210dcd3a386b2b58a90e53c2da68d362b72e6b,$,0d720d506fa377b8d428887021210dcd3a386b2b58a90e53c2da68d362b72e6b,0d720d506fa377b8d428887021210dcd3a386b2b58a90e53c2da68d362b72e6b,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0173,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135EC,173,135Ec,135Ec,206,218,7506,7516,8304,8314,\Sigma_D,\Sigma_D,782577c277fcf7158c33c94edf925d9bf16ba9258f8453eb53c2a1d4c4d6ce83,782577c277fcf7158c33c94edf925d9bf16ba9258f8453eb53c2a1d4c4d6ce83,782577c277fcf7158c33c94edf925d9bf16ba9258f8453eb53c2a1d4c4d6ce83,$,782577c277fcf7158c33c94edf925d9bf16ba9258f8453eb53c2a1d4c4d6ce83,782577c277fcf7158c33c94edf925d9bf16ba9258f8453eb53c2a1d4c4d6ce83,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0174,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135EC,174,135Ec,135Ec,207,219,7524,7589,8326,8391,f_{\Bbb R}=f\restr D\setminus(E_{\infty}(f)\cup E_{-\infty}(f)),f_{\Bbb R}=f\restr D\setminus(E_{\infty}(f)\cup E_{-\infty}(f)),46e22960b1ac8295011b8f5e17bcc1cceb94922efd869ec5e9612c4d420522b0,46e22960b1ac8295011b8f5e17bcc1cceb94922efd869ec5e9612c4d420522b0,a7c653ebd034c0d1bacdb34c4524dcd030bca4a9a817b41dc8cd8a21cfd5d83d,$,a7c653ebd034c0d1bacdb34c4524dcd030bca4a9a817b41dc8cd8a21cfd5d83d,a7c653ebd034c0d1bacdb34c4524dcd030bca4a9a817b41dc8cd8a21cfd5d83d,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0175,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135EC,175,135Ec,135Ec,208,220,7616,7619,8426,8429,f,f,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,$,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0176,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135ED,176,135Ed,135Ed,210,222,7698,7710,8508,8520,E_{\infty},E_{\infty},318b0fb82fea7a5e1bafbbb5962f5212dae79c97c85b395e67383fc715073423,318b0fb82fea7a5e1bafbbb5962f5212dae79c97c85b395e67383fc715073423,318b0fb82fea7a5e1bafbbb5962f5212dae79c97c85b395e67383fc715073423,$,318b0fb82fea7a5e1bafbbb5962f5212dae79c97c85b395e67383fc715073423,318b0fb82fea7a5e1bafbbb5962f5212dae79c97c85b395e67383fc715073423,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0177,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135ED,177,135Ed,135Ed,210,222,7715,7728,8525,8538,E_{-\infty},E_{-\infty},4aa1b56813a58c36b07424c62beedaee097c9af0a97151bb85d7e5c9d0105974,4aa1b56813a58c36b07424c62beedaee097c9af0a97151bb85d7e5c9d0105974,4aa1b56813a58c36b07424c62beedaee097c9af0a97151bb85d7e5c9d0105974,$,4aa1b56813a58c36b07424c62beedaee097c9af0a97151bb85d7e5c9d0105974,4aa1b56813a58c36b07424c62beedaee097c9af0a97151bb85d7e5c9d0105974,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0178,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135ED,178,135Ed,135Ed,211,223,7739,7749,8554,8564,\Sigma_D,\Sigma_D,782577c277fcf7158c33c94edf925d9bf16ba9258f8453eb53c2a1d4c4d6ce83,782577c277fcf7158c33c94edf925d9bf16ba9258f8453eb53c2a1d4c4d6ce83,782577c277fcf7158c33c94edf925d9bf16ba9258f8453eb53c2a1d4c4d6ce83,$,782577c277fcf7158c33c94edf925d9bf16ba9258f8453eb53c2a1d4c4d6ce83,782577c277fcf7158c33c94edf925d9bf16ba9258f8453eb53c2a1d4c4d6ce83,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0179,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135ED,179,135Ed,135Ed,212,224,7755,7815,8570,8630,f_{\Bbb R}:D\setminus(E_{\infty}\cup E_{-\infty})\to\Bbb R,f_{\Bbb R}:D\setminus(E_{\infty}\cup E_{-\infty})\to\Bbb R,c0d2832f48ff7a0e48ed756a40e7987ee92de2628e3f5b7688078c1cb1ea1897,c0d2832f48ff7a0e48ed756a40e7987ee92de2628e3f5b7688078c1cb1ea1897,a80bd63c9a91b40fc978345bcd6264a8330aa41f0ce1d737b0332fd5c374506f,$,a80bd63c9a91b40fc978345bcd6264a8330aa41f0ce1d737b0332fd5c374506f,a80bd63c9a91b40fc978345bcd6264a8330aa41f0ce1d737b0332fd5c374506f,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V1-S135-FORMULA-0180,O007-FREMLIN-V1-S135,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S135-SEG-135ED,180,135Ed,135Ed,213,225,7837,7861,8654,8678,"f:D\to[-\infty,\infty]","f:D\to[-\infty,\infty]",06866dcc4105a73db96b86e235c01ac4d9ae346b041995b7572fe650b75551e8,06866dcc4105a73db96b86e235c01ac4d9ae346b041995b7572fe650b75551e8,06866dcc4105a73db96b86e235c01ac4d9ae346b041995b7572fe650b75551e8,$,06866dcc4105a73db96b86e235c01ac4d9ae346b041995b7572fe650b75551e8,06866dcc4105a73db96b86e235c01ac4d9ae346b041995b7572fe650b75551e8,"{""basis"":""ordered nested-math atom with exact or explicitly corrected symbolic replay"",""kind"":""source-target-formula-map""}"
