schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V1-S134-SEG-134XJ,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,,32,134Xj,134Xj,134Xj,explicit,false,exercise,134Xj,134Xj,1029,1034,1023,1028,41379,41614,42199,42436,a10340178ba63a3c0232fb91bb67ba88b166110b46eb220fdbb2a01a0b8913e0,8c9e7214bdcf8a287205693f90327178c916d574c76cc37a8729af7789032a79,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S134-SEG-134Y,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,,33,134Y,134Y,134Y,explicit,false,exercise,134Y,134Y,1035,1043,1029,1037,41614,41944,42436,42765,912ea08ddecfe6a012d2be6dc1825209e9f453a54e20c2676254ed45105a2ee0,fc16a02c912ff4b61b3686fe2bd1b76dc5c4d574c335e5f9d097fd76d365f372,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S134-SEG-134YA,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S134-SEG-134Y,34,134Y,134Ya,134Ya,implicit-subanchor,true,exercise,134Ya,134Ya,1035,1043,1029,1037,41614,41944,42436,42765,912ea08ddecfe6a012d2be6dc1825209e9f453a54e20c2676254ed45105a2ee0,fc16a02c912ff4b61b3686fe2bd1b76dc5c4d574c335e5f9d097fd76d365f372,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S134-SEG-134YB,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,,35,134Yb,134Yb,134Yb,explicit,false,exercise,134Yb,134Yb,1044,1053,1038,1048,41944,42440,42765,43317,c8139367dd3524f1ec0efa6c4354c80df546409cb106f433066db46bba0afe62,c79c06cfe9497d7fed624bb83aa59e55bd8ee769c1c46b9ce96b45a4404ef492,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S134-SEG-134YC,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,,36,134Yc,134Yc,134Yc,explicit,false,exercise,134Yc,134Yc,1054,1065,1049,1059,42440,43016,43317,43966,0fb002f36e6bfa04e44d8d9178c327198bae287243f3410e5eff5b3b40c6007e,f9bf7de1fcfdbb18b75ca6ae2f1f1816eee615e484b8f6fe903348817003149b,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S134-SEG-134YD,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,,37,134Yd,134Yd,134Yd,explicit,false,exercise,134Yd,134Yd,1066,1078,1060,1071,43016,43656,43966,44623,ac99d142cfd1cf90762c08a0cd2b6d81d1ac39dcf6929727c2a0697a18795d64,c6378094e894cb46990027f88d754ba07db418a7e44b1a0c6f87fb950db08660,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S134-SEG-134YE,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,,38,134Ye,134Ye,134Ye,explicit,false,exercise,134Ye,134Ye,1079,1088,1072,1082,43656,44234,44623,45275,38a45d2a7314837e8456bc62633931405763b54b74091019888186cbf5fd33c6,4d1eac7eeeb5a4ff2d2dc8eeaa323ef95fb740ce184cc3cd3f0f008020b198ac,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S134-SEG-134YF,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,,39,134Yf,134Yf,134Yf,explicit,false,exercise,134Yf,134Yf,1089,1095,1083,1089,44234,44524,45275,45593,3d87d2dc44ef74de2764a21de4acde8ce6245d8e95a0581b19cc8273c009133a,6e3303efc64d949af0dc4b89aca82fa60106c090d119d252a39963c4676b48de,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S134-SEG-134YG,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,,40,134Yg,134Yg,134Yg,explicit,false,exercise,134Yg,134Yg,1096,1102,1090,1096,44524,44869,45593,45959,977a25e780298c35de97fe75ee38dc418b87b269857b5c3fa064fcc808c09af0,05d133ca5a262e6c934f5ca9d2fb2f7a2f61686ecca799a737a07776f3e43157,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S134-SEG-134YH,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,,41,134Yh,134Yh,134Yh,explicit,false,exercise,134Yh,134Yh,1103,1106,1097,1100,44869,44985,45959,46086,3374678f23f085243e86065b03ff4d4e1d7144534ea9b29e2f40b1ad67b2939a,100c3f3dc7c743fccb436c5741b9bf005a9bf7ba83bdc92832e0c54a55e7fa4a,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S134-SEG-134YI,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,,42,134Yi,134Yi,134Yi,explicit,false,exercise,134Yi,134Yi,1107,1111,1101,1105,44985,45126,46086,46221,92729af7cd046b7873871dab59cadef8f60a9abdf653317d7d6f1285c9e64208,e79ef39249993076c3ec4f8aaad62b249cbfd7ce25953de0517d655a64b9b3df,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S134-SEG-134YJ,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,,43,134Yj,134Yj,134Yj,explicit,false,exercise,134Yj,134Yj,1112,1116,1106,1111,45126,45407,46221,46553,798f8a2cc25dd85678f62cb5a71bfc8a4045f34f2c6b57ef583de65f140c3bba,6f3158ef36c9cda555f957246ecfc20f31e1730d9ef76da91ab37189b6f969d7,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S134-SEG-134YK,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,,44,134Yk,134Yk,134Yk,explicit,false,exercise,134Yk,134Yk,1117,1123,1112,1119,45407,45733,46553,46924,4269a17956426f3798cafacc2e53815f4c0df1c1d4e3b6b8b9aec4549e73e29b,52bb7a11c180c4399824c4e88c6d0ec82c626fa5aaaf1e5d0d3e4e2b4d83ad83,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S134-SEG-134YL,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,,45,134Yl,134Yl,134Yl,explicit,false,exercise,134Yl,134Yl,1124,1139,1120,1136,45733,46640,46924,47937,a176e190e5f87a78933a78cded6d8cbd785eeca8f6b8cbf8c157fc0181e004d6,c91fa265d98079027edae8a43845810455edffd03d035ba6f6415027c96abc65,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S134-SEG-134YM,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,,46,134Ym,134Ym,134Ym,explicit,false,exercise,134Ym,134Ym,1140,1145,1137,1142,46640,46916,47937,48234,0bc7ff46df4b2cba11c3df26e44d0c663a3b4ee132845ed9356a00a8a7a2e5d4,b646f409968eaf811a2d8276ffe99fdc39b52fda65bea669a5de5ffac255e5df,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S134-SEG-134YN,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,,47,134Yn,134Yn,134Yn,explicit,false,exercise,134Yn,134Yn,1146,1152,1143,1148,46916,47179,48234,48514,728abcb94697e3bdb54ac71fcbf493e83cbfff98293307c6e82f5e76a3335ef4,38704828697c8a21724a7d45b4be07b7460d77a3c1727ff9c2521904affe2c21,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S134-SEG-134YO,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,,48,134Yo,134Yo,134Yo,explicit,false,exercise,134Yo,134Yo,1153,1161,1149,1157,47179,47634,48514,48996,2699ef389747dd5dbab2e078891406e60aea760894ae6cff7d47564e029f1521,b6ce7fcefb9dc111f003cb730756ff4291cf5f4b5e5dd65de309febd68950ba9,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S134-SEG-134YP,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,,49,134Yp,134Yp,134Yp,explicit,false,exercise,134Yp,134Yp,1162,1168,1158,1163,47634,47891,48996,49285,2813f56abcc01b41e8f9f0ecc42e60e0b97c869ba142d9b42168bbd205d1265f,263a8503494311fa2e7990014430ef7f3dbf10b6d43ee2df38b850375a08425e,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S134-SEG-134YQ,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,,50,134Yq,134Yq,134Yq,explicit,false,exercise,134Yq,134Yq,1169,1175,1164,1170,47891,48170,49285,49606,020f9b3c86b36320f90ae37396e3c9e08f5cbc7c0e8ddabe2bcfa3f134eacd8c,a73e197e25bccf2a2254d1e06ca9923f09b2bfa3e99ba50f87455359443694ba,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S134-SEG-134YR,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,,51,134Yr,134Yr,134Yr,explicit,false,exercise,134Yr,134Yr,1176,1184,1171,1181,48170,48560,49606,50080,d3414b5c2bf6f25d9babd29ee58a91a662fc10d05fa6361858ff65b838ce81b0,8639c161d62732504bc5774e086df19d291a92257be5d03271e66f2485467b46,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S134-SEG-134YS,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,,52,134Ys,134Ys,134Ys,explicit,false,exercise,134Ys,134Ys,1185,1188,1182,1184,48560,48640,50080,50154,c63326a9368f424130b8eaa2573f62e3d95a322c51d1e623239e491495c9be18,0f00eab3b2c396ac9a473d62b262ce040ff01907d9d34a232f03e5116df5c7cf,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S134-SEG-134YT,O007-FREMLIN-V1-S134,O007-RIGHTS-FREMLIN-DSL,,53,134Yt,134Yt,134Yt,explicit,false,exercise,134Yt,134Yt,1189,1193,1185,1189,48640,48848,50154,50371,2f0536f1ad42e87daa74a1e1f6db07e25c954fd3d7bc2c3754bdfb41fe672401,bc773b7fefe8ca35ce5612d73cb0aeb20390c3000e2af4bd152661157bd6453c,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
