schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253I,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,,11,253I,253I,253I,explicit,false,exposition,253I,253I,607,789,608,791,23717,31673,25494,33980,6cf1635031288b53a2d4c7b5a71de8e48c25c03e840250b62bc0e95e5133d346,ca6e3b5af5f59f4fc8a71bc504c5f5e52babb5fb0242e3c8f7436bfe79beeffa,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253J,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,,12,*253J,*253J,*253J,explicit,false,exposition,*253J,*253J,790,846,792,852,31673,33782,33980,36301,e88cefad58b1ccbf6b2fe7460d366e72a7efc3bf97dc9a86c010127d722df115,b081fd848dc4c41320101dd5af58739f67db2493cf9f340635221734ce540a4d,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253K,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,,13,*253K,*253K,*253K,explicit,false,exposition,*253K,*253K,847,898,853,906,33782,35514,36301,38220,e22dd87a7c6c89b1e8c14c6df0514b286900ee3c7b8b70cbd4d032460b5c8f91,ba709f4ba554dd447681ef5e52f8ac0fafd7fc29480cb8ca44fafa7ba8d1213f,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253L,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,,14,253L,253L,253L,explicit,false,exposition,253L,253L,899,906,907,915,35514,35887,38220,38667,3816972e2b82ceaca6f3ae6595882d83d9fc871b51017a9632d40d6ddfdc03ed,7fcd4fb6b7910c21ef353619d6950e34040c6885e3308a4e1678072c5e2c483a,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253LA,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,,15,253La,253La,253La,explicit,false,exposition,253La,253La,907,911,916,920,35887,36119,38667,38914,6fcdfaeea77a54bbee40adb9069fca3567133c9f11439023801cdb69546bc1e3,5577de4d1b97c50c9b7a7399196bbe6c856353a339f4fc12ff8317734f2f4709,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253LB,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,,16,253Lb,253Lb,253Lb,explicit,false,exposition,253Lb,253Lb,912,916,921,925,36119,36307,38914,39104,85fcfddc28f259424ac9df833a0d93194b9c42ca640d681994a67dd6e0fbf948,ff1c0db079555da4d2ee3bdc35bb9f23486f21a98fb3f3275fbfca38859fc83d,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253LC,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,,17,253Lc,253Lc,253Lc,explicit,false,exposition,253Lc,253Lc,917,922,926,932,36307,36598,39104,39422,56fc050b3fbf30d6e27f4bf53515787b791553ed4ff241d2730b9d31a4876ee0,6d1a4c69d4846abe3d46f7e1942dff62c7aac5ca78d1a99d39c1b568f8986c85,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253LD,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,,18,253Ld,253Ld,253Ld,explicit,false,exposition,253Ld,253Ld,923,929,933,939,36598,36943,39422,39796,c0de8b4dfcd2d92844084a3059cd875752f18ea632cc124f7359b1093d38aaad,d127163a7bfa0ed17c77a0f401085711f3eb52614882f5a47bb45f7b661e0332,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253LE,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,,19,253Le,253Le,253Le,explicit,false,exposition,253Le,253Le,930,936,940,947,36943,37246,39796,40148,202c9e0193c3a8db8ef0055d086b12716d215e8025adc2830cf97f7b7dce7042,38eb2e65ee56a21b49c4d07d6f1e46731453146874822dd631643ba12a6531c7,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253X,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,,20,253X,253X,253X,explicit,false,exercise,253X,253X,937,945,948,956,37246,37605,40148,40539,0d6ef5d5ba415b69f25ce65143e1d4ca3de2cefec10ce5df0672550a6d6325e8,57c3e1e8d5e5e7b52e93b3e300ef0844bb39c649cf32137336a3a1ff957843c4,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253XA,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S253-SEG-253X,21,253X,253Xa,253Xa,implicit-subanchor,true,exercise,253Xa,253Xa,937,945,948,956,37246,37605,40148,40539,0d6ef5d5ba415b69f25ce65143e1d4ca3de2cefec10ce5df0672550a6d6325e8,57c3e1e8d5e5e7b52e93b3e300ef0844bb39c649cf32137336a3a1ff957843c4,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253XB,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,,22,253Xb,253Xb,253Xb,explicit,false,exercise,253Xb,253Xb,946,957,957,969,37605,38304,40539,41290,aba84a2b03a8f0d1de5757fb2fbe79ddafb9df97f6df7c034e3a4e52057e4aee,3300481b23f04f0ac40f400bd343e875a3fb8fdea174532254fe7e0399e4b9a8,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253XC,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,,23,253Xc,253Xc,253Xc,explicit,false,exercise,253Xc,253Xc,958,972,970,984,38304,38991,41290,42053,82da5643f70710859106250bc491b1f54bbb1a51710db9531036504daf40a5c3,4cb922c5849bfd87ec7fea051762de7d0927eb5538eea8f221f411be983942c5,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253XD,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,,24,253Xd,253Xd,253Xd,explicit,false,exercise,253Xd,253Xd,973,978,985,990,38991,39300,42053,42386,09b0ba068b60719f1483a832f10c6d540b327093710a41e3c530b9c7e8e2c3d9,e9ba3d26c6f183c90a6ce07cce62ac543c2b68249dcd10455df8a892c16e2923,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253XE,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,,25,253Xe,253Xe,253Xe,explicit,false,exercise,253Xe,253Xe,979,1001,991,1014,39300,40234,42386,43387,e07538e62edc6a2185aaa7876c3edc4599ee48aa3fd9bae33fc24ac4b20cacb8,18e36e293c9158cb10f7eae04b1d5e11d339b7e1d55861951d8f591fadbea187,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253XF,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,,26,253Xf,253Xf,253Xf,explicit,false,exercise,253Xf,253Xf,1002,1011,1015,1025,40234,40760,43387,43966,51578a225304125f2b2d2bb7bc810c1fa3e3d46e146a2f62df47f4a788270635,805f440c7a2c28faedf36a0975cf260c9c34f0740e524cff3876926492dfc312,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253XG,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,,27,253Xg,253Xg,253Xg,explicit,false,exercise,253Xg,253Xg,1012,1024,1026,1040,40760,41505,43966,44791,dd3c0f75df82baa2e5ffa13e58415fe938a1ee168eb7643c8693ef23c79090cd,bc924fddca114c4e6d941aaaca11e237f76e3befd9ac0e9c695b315c6608cac4,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253XH,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,,28,253Xh,253Xh,253Xh,explicit,false,exercise,253Xh,253Xh,1025,1031,1041,1047,41505,41853,44791,45163,7b754114dcc483b9a6002f4ffcb066b39067fb20572f3a54037b356d3d184804,011b067af6360f36e44f42f3d27c95c04820a5dc50ad3ac2e3eb783d4c7df7cd,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253XI,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,,29,253Xi,253Xi,253Xi,explicit,false,exercise,253Xi,253Xi,1032,1038,1048,1055,41853,42179,45163,45516,1115c69d26858783fc5a5260b2c64a317b5e810ebee5df93023551677782456d,05948943d3730c2b33d3a88f1727640218afefb7be7f530ed747461fbd4a1057,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253Y,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,,30,253Y,253Y,253Y,explicit,false,exercise,253Y,253Y,1039,1046,1056,1063,42179,42464,45516,45810,998ecb9ec24082940518bfbf843a2a5eeb42a46e0e59288f98511ee3dc851924,2d2a69d1219607fb4d751d461c785b7032b9028bd3248d2eab82ff579ab461a6,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253YA,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S253-SEG-253Y,31,253Y,253Ya,253Ya,implicit-subanchor,true,exercise,253Ya,253Ya,1039,1046,1056,1063,42179,42464,45516,45810,998ecb9ec24082940518bfbf843a2a5eeb42a46e0e59288f98511ee3dc851924,2d2a69d1219607fb4d751d461c785b7032b9028bd3248d2eab82ff579ab461a6,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253YB,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,,32,253Yb,253Yb,253Yb,explicit,false,exercise,253Yb,253Yb,1047,1053,1064,1070,42464,42778,45810,46129,2a9308c8733f59354183ae82589cb0d6e9330a54594f66c84c2ec165c8ee2d27,433438e713160ae73c4238630d79c26895ef07266e7beb964f1234ebac2cc9d6,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253YC,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,,33,253Yc,253Yc,253Yc,explicit,false,exercise,253Yc,253Yc,1054,1061,1071,1079,42778,43107,46129,46468,be01a4b343355da01b47c1c2476b9bc90172874ef31491ce41ff7fd045a6ae9c,81df2886b18353f4cac9a02ed2a6886e9cb2f32a5f54d62dcdb6b91692cabc6e,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253YD,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,,34,253Yd,253Yd,253Yd,explicit,false,exercise,253Yd,253Yd,1062,1070,1080,1089,43107,43521,46468,46950,266c7895a541d5ee1724010991c825bcdcd702830b7c904a9bce3f7bb518d53c,a2878c1ce3c6cc04356ebfbbc9160bf0ee6c4a2c030926483b18f71be10d7373,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253YE,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,,35,253Ye,253Ye,253Ye,explicit,false,exercise,253Ye,253Ye,1071,1074,1090,1093,43521,43622,46950,47070,0fdb22f19ba96824c28cfa4d1d8084b32148eb56b6a2865e53e9228be0235e56,ebed869cc90f238a73a31183c875c09c6ea21dd911657047e9d42bdf5d4df9f1,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253YF,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,,36,253Yf,253Yf,253Yf,explicit,false,exercise,253Yf,253Yf,1075,1123,1094,1146,43622,45558,47070,49237,f03a0c90eef01aab241f497a280587974d57f866a4bef5b0d4cfd5103ceb839e,87722bc12c7bea82ea8189855eae9a5a654db7b062e19fb0335a943edea4e146,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253YG,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,,37,253Yg,253Yg,253Yg,explicit,false,exercise,253Yg,253Yg,1124,1135,1147,1161,45558,46052,49237,49947,5e51470ebafa7593f9de620775f608559db94a5b0d472da492436fc42f9db0fc,dbad18405eee73d1facb63364a5220f4b281af26a9708248042cd4fb9deb2024,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253YH,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,,38,253Yh,253Yh,253Yh,explicit,false,exercise,253Yh,253Yh,1136,1146,1162,1174,46052,46585,49947,50529,8d0e86e9755fa95a2f7fb9643b24ca45474997c4caefb11567fbe66a977bde6f,263b0fd7d85a1601442f1d68c537c5a5d39fcd8ec3632ab4587d7a87752ef773,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253YI,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,,39,253Yi,253Yi,253Yi,explicit,false,exercise,253Yi,253Yi,1147,1152,1175,1180,46585,46843,50529,50786,f70a6a33779f9bdedf42f56e1ef5dbb64022b17c58c59b5248b0feac6e4d95c7,3dae1db0374dec9fb5d28cfc5cad9e2dc71c996a2c88f11117a5e4611303f24a,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253YJ,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,,40,253Yj,253Yj,253Yj,explicit,false,exercise,253Yj,253Yj,1153,1166,1181,1197,46843,47635,50786,51682,b6490bcb55c3bff894e4dc946e2fa64eeadeebcb7efccb4b7dad62950f18ac88,4be0f93bccb1ea50cceefb4806fbb6d97c409b23380b29b0068bd0904b54eeba,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253YK,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,,41,253Yk,253Yk,253Yk,explicit,false,exercise,253Yk,253Yk,1167,1174,1198,1206,47635,48058,51682,52169,71d8bc3818bdca390c4f50cf44c11b98a45451f0f6e13669d02b387c6ae223b1,bc617a91f014b08c45b19588d90870ce28ea6b318359dbc4c20e7b6c24c1553a,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253YL,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,,42,253Yl,253Yl,253Yl,explicit,false,exercise,253Yl,253Yl,1175,1182,1207,1215,48058,48345,52169,52490,66f9ad4495f8602a34947dfe7c79703666d8383c6cec86a3fa8a4d42662b139d,f1f01d81e611b5a87896b4833441ec16671fc533c20aae454bdbadb17b76c4e1,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S253-SEG-253,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,,43,253,253,253,explicit,false,endnotes,253,253,1183,1236,1216,1276,48345,51367,52490,55665,7e973512166797f83cbe7be06a3a299fed4b28fd87edb8bfd4bbf78a980406a3,c9df22ea4da7920bddf98362b961e5437124a1048a4829f1fc2c111df548f5b0,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
