schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254XS,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,55,254Xs,254Xs,254Xs,explicit,false,exercise,254Xs,254Xs,1999,2006,1998,2005,81006,81352,88545,88919,b975985605f3cc2d955475835570e18c5a90dc7aa1a58baac3b4f6ff66868e0d,7b994155fc58fb04cb19e2e2f6933460018441c51a03ab99d00b055e18a3099b,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254Y,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,56,254Y,254Y,254Y,explicit,false,exercise,254Y,254Y,2007,2034,2006,2033,81352,82614,88919,90360,7f0ace818891567452d10a0a01664bd31caa0e44819dcc7c970bf58b819ace1d,bc2266505bba73a2ea00de2fc3b58453f0d5e23dbff3532ad9b6eb761bf197f5,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254YA,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S254-SEG-254Y,57,254Y,254Ya,254Ya,implicit-subanchor,true,exercise,254Ya,254Ya,2007,2034,2006,2033,81352,82614,88919,90360,7f0ace818891567452d10a0a01664bd31caa0e44819dcc7c970bf58b819ace1d,bc2266505bba73a2ea00de2fc3b58453f0d5e23dbff3532ad9b6eb761bf197f5,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254YB,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,58,254Yb,254Yb,254Yb,explicit,false,exercise,254Yb,254Yb,2035,2048,2034,2047,82614,83241,90360,91056,06c75ed1a748624b750e5fb0580ed8bbf14a9cf9343f5afd30f04146e1fd1a27,195b12b9c19c6caf346cf6d1015df0f5092cdab316d9ff1a2d5a2aa74b439b22,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254YC,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,59,254Yc,254Yc,254Yc,explicit,false,exercise,254Yc,254Yc,2049,2060,2048,2059,83241,83735,91056,91607,59426ba66a8c7f72bb8f82138ebac44400170e340835e7897de75852798363a2,328c339815050d7aca8290f5ade18fa1312ac2c8e2873cd9230c765e1122b88c,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254YD,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,60,254Yd,254Yd,254Yd,explicit,false,exercise,254Yd,254Yd,2061,2065,2060,2064,83735,83909,91607,91806,0bdfd89a68889f2bed2cdcb26b30dfef1e302be4e22d79ed102ce91e2699ba00,3f03ed66f9ad4d6dbd9cb1c1878b2671bcd1471ce42f2b39d5bf9db7d62aa858,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254YE,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,61,254Ye,254Ye,254Ye,explicit,false,exercise,254Ye,254Ye,2066,2076,2065,2075,83909,84452,91806,92417,bdf218fd19476e8427318493c0010f3d00346439f5d022482e97d933f12942ce,fa386f1bad16aea79b9e98ad750c845fe4ad3fe029e6b0e71900d3dd3a63a9f5,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254YF,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,62,254Yf,254Yf,254Yf,explicit,false,exercise,254Yf,254Yf,2077,2081,2076,2080,84452,84656,92417,92637,a077ad51965b53fcb14dd36f35a5fefba560c1594575adc869ce035e320020a6,8271b6ef4daeca05488c85b3b841ca182313e4dbe65e1c8bec3c11da53294981,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254YG,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,63,254Yg,254Yg,254Yg,explicit,false,exercise,254Yg,254Yg,2082,2091,2081,2090,84656,85135,92637,93138,ec4c8b0d90d188384cdb13d7d681588e34598409e4d4e01b9e3d31daed4eae59,9cc02d528c6e1990872ceaad0d4b1ab7f147afac089b000a0ec41f1dd8fbc147,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254YH,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,64,254Yh,254Yh,254Yh,explicit,false,exercise,254Yh,254Yh,2092,2100,2091,2099,85135,85414,93138,93446,74ca2092b42787dedb0241159055aaee4c335430d6dc5aba7fcf5301c60648df,a343f52dfd639608d4fdd9fdaf7ba8f7727431c92e81524b1380c1fc5cfcaa1e,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S254-SEG-254,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,,65,254,254,254,explicit,false,endnotes,254,254,2101,2266,2100,2266,85414,94906,93446,103926,4f484446e4a58b516e541422ccd8161e55506cf292c3f5751332f46ec1d561ec,83257c0701d040397a0d50c9557ae318d23aff9ac348a937fdba27a07f853ce7,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
