schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241E,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,19,241E,241E,241E,explicit,false,exposition,241E,241E,205,207,208,211,7058,7198,7563,7710,0788c31187ca4612b9a5cf18fe6878c57f20ec02dc0365f84f35c8ce47e36728,d4f754998bf2aebf8056102c2c7cdca6bbadac26d078d896c6c4fb23a413b664,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241EA,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,20,241Ea,241Ea,241Ea,explicit,false,exposition,241Ea,241Ea,208,213,212,217,7198,7444,7710,7999,ab28b864878353a39d2507826e5e2633b072e3082e9b19b59e5023c9dd4860e6,c01e41ab169fcb4130cb6c1093e01b47a6a19a3dda102ad452e9fefabda781d3,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241EB,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,21,241Eb,241Eb,241Eb,explicit,false,exposition,241Eb,241Eb,214,221,218,225,7444,7887,7999,8467,9a03c2e98fa4800997424b1da32505cae302f585b5355ccff27fcf5c4cd12dbe,b80d10f69adc73caf222789762ea0bce2b1bd8f48a16dd1acc9f2b0e1f963e02,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241EC,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,22,241Ec,241Ec,241Ec,explicit,false,exposition,241Ec,241Ec,222,235,226,238,7887,8346,8467,8983,5eb74abc30e85ccffe1b99e59d477a536c4c17c43eae3a28d8190f4db021301f,677f485442bfd78170d8156720522d5b8f3cb99ee836a0b5777c64079c2c5aef,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241ED,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,23,241Ed,241Ed,241Ed,explicit,false,exposition,241Ed,241Ed,236,265,239,269,8346,9364,8983,10089,2c1096593d895179bc789b2d0d13982e8594e02fe3b68474adba0094397db3ba,4ff1546d39f2e8da82e799e4592ede238d328e0ea203eb73954cd3ab2c0b8f04,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241EE,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,24,241Ee,241Ee,241Ee,explicit,false,exposition,241Ee,241Ee,266,286,270,290,9364,9897,10089,10648,20d59bbb5cd3c9896471ff90cbdf89600d802246a07f1555adf368a73a37c491,8134b553aed7c3bf1925538dc161f83ef315b9bf0113b0ca47ed0382b2ea5304,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241EF,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,25,241Ef,241Ef,241Ef,explicit,false,exposition,241Ef,241Ef,287,300,291,304,9897,10361,10648,11145,a598ec36568ab5f1fc586b298894933de986657514c7f95840206e6f5c00d90f,8147e31e80aa1597cd64cf91b35041d31aacfe0dbf8bd87e23d35bd394362e83,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241EG,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,26,241Gg,241Eg,241Eg,explicit,false,exposition,241Gg,241Eg,301,306,305,311,10361,10632,11145,11472,6c25d80562bb92933bed268e934277fda77dbaa90fc4b81bc9e80ca97a084095,29f013f8f4c92280fab9221c3c708edbb35331cba6b6bbba634995f048cd93d8,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241F,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,27,241F,241F,241F,explicit,false,exposition,241F,241F,307,323,312,326,10632,11385,11472,12276,e6ea775d8230f625ea769f17352caefee16e5e133d4c4b5ef67768a315e4f12d,e125b9176a78ae28a0255c51c53cac8fc3ca70337fc812b11b9deedaff50efdd,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241FB,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,28,241Fb,241Fb,241Fb,explicit,false,exposition,241Fb,241Fb,324,328,327,332,11385,11630,12276,12557,7a7384bbeb91d7a782a5bb9d64961774e45862e0026942b3754f5ba05d11c427,d02cc0aa216df45568149e538df545869f9b594d93c2b7de9c2148f742a4e1eb,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241FC,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,29,241Fc,241Fc,241Fc,explicit,false,exposition,241Fc,241Fc,329,333,333,337,11630,11837,12557,12803,d778ed1e1cc35236426ec68988598eda30b7712aed2dac753e77fb03f00fdcff,400e6f2f1c83d2b78638bf7ee73b6673b3b2aee36313dfda8a3406b421922a9b,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241G,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,30,241G,241G,241G,explicit,false,exposition,241G,241G,334,482,338,490,11837,17483,12803,18754,3321e2d4c1185e0de2463b00acfb5e4081d35473548be6dbeffc5a30c0b5fe6d,50d4e31d7471c0403c35a4246657f75e0d61f2b93f2f43c8a30483e25329d01a,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241H,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,31,241H,241H,241H,explicit,false,exposition,241H,241H,483,486,491,494,17483,17632,18754,18901,77066c386f427f8f2829fe663b036c6addee362e0edb9a5670cd4fed87abe266,612d320aa5bfec633d3f1b2554332e547c20c84721792468590660f3dbe91dbc,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241HA,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,32,241Ha,241Ha,241Ha,explicit,false,exposition,241Ha,241Ha,487,493,495,501,17632,17917,18901,19213,a0c7baf49582f4514e149a825fbf0834e0973d46c00878220cf0b1ee0c799ed8,6c5b04237fbe9ec258edd841402dfb0ef325552404e1c89cce53904a0125c114,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241HB,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,33,241Hb,241Hb,241Hb,explicit,false,exposition,241Hb,241Hb,494,518,502,526,17917,18548,19213,19874,ce97e96919b5ee3e1eb39c55595f0d81855024e8ce4c2d8fbd923be6f9faafa1,a5938818b58a09cc385d7763ff3517583f0a92b983f85f9b14c6c165c6a08cec,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241I,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,34,241I,241I,241I,explicit,false,exposition,241I,241I,519,530,527,539,18548,19078,19874,20433,e9f1d0bacf1588c8e06dff4a1e222691fe3573b1e4048b0b68dc26ed8a4f5ee7,1df54c8c8d9a0a7f1c24042462bdfce920ecd050ab611c3eda8a6dae66131506,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241J,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,35,241J,241J,241J,explicit,false,exposition,241J,241J,531,535,540,544,19078,19312,20433,20685,7d214a853e3968b5136c9e63e891b0d7154a957dfd0e0d5eab4d701ee931d4c1,af7b06616dfcdb2fbf4b33a1ea2e81f88d4bf6c5c5577be1b1f1f03fd6788ec2,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241JA,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,36,241Ja,241Ja,241Ja,explicit,false,exposition,241Ja,241Ja,536,544,545,555,19312,19811,20685,21246,b1eaebf0c9a461f14b16a20261e3ec6845a18284768fbc660e1947d2e97a17aa,ebaa8c95c96e040cebfb7bbc27c2ec706197e443ef60fde432fb27dcddcdb72b,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241JB,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,37,241Jb,241Jb,241Jb,explicit,false,exposition,241Jb,241Jb,545,566,556,579,19811,20778,21246,22330,3226d2ca129ea522137f882edfd8633fe914c59edc7601288b916e49cfca3315,de1283501472c33932de9c9b2465965ce28f353ff127f1f7f8346aaf3cc8c698,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241JC,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,38,241Jc,241Jc,241Jc,explicit,false,exposition,241Jc,241Jc,567,581,580,595,20778,21614,22330,23203,e44b64b76c02703f2ec23422457e2b89fb4b22977d4250b50db6d1bb9978a9c3,568fd4b9bfb70cd457dbfbbf4298e2f232c6e6cbc9ae8c257cbae458039b9942,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241X,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,39,241X,241X,241X,explicit,false,exercise,241X,241X,582,588,596,602,21614,21823,23203,23430,39432b3e2e1336d3f74ccf11c64df186ed256fb115e167e6c13f7ddfe89f226b,985d8027bcc044811cd387336f14fed54796ba8b06414d12343c5ef9a9e03520,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241XA,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S241-SEG-241X,40,241X,241Xa,241Xa,implicit-subanchor,true,exercise,241Xa,241Xa,582,588,596,602,21614,21823,23203,23430,39432b3e2e1336d3f74ccf11c64df186ed256fb115e167e6c13f7ddfe89f226b,985d8027bcc044811cd387336f14fed54796ba8b06414d12343c5ef9a9e03520,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241XB,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,41,241Xb,241Xb,241Xb,explicit,false,exercise,241Xb,241Xb,589,593,603,608,21823,22002,23430,23615,25866e3aea7b957f60dc72f85e815ec794ef86bd7238822b3b046e1ab79e5753,4cdef6e04fcfd1426c73a6993bc9f5d44432cc8d95992bfa6fbddae8eb5d2817,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241XC,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,42,241Xc,241Xc,241Xc,explicit,false,exercise,241Xc,241Xc,594,603,609,617,22002,22422,23615,24093,31b3d4a8a072d1823a8dd8d4cf138b48de0680fb58fbd6004b8e2e15295fefb5,65efd31829da3150a3d69876ab86da3b48fb7e07d53f3882cd145931d419d109,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241XD,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,43,241Xd,241Xd,241Xd,explicit,false,exercise,241Xd,241Xd,604,613,618,628,22422,22915,24093,24612,bafba9e00c0ee6a25e1c69054e39999ee4bbdcead161b651150b18ff3c34b32d,7d65348e2ed4ddfeeebb14cb7ca5e3c5014bc8fa61e90a458c0fbff144f994a9,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241XE,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,44,241Xe,241Xe,241Xe,explicit,false,exercise,241Xe,241Xe,614,618,629,634,22915,23106,24612,24829,8aadb77939af53975795ac850a8510f8bb031c5c6b54f12a8ada5eee026e41eb,a635cf4747bb213e420ea3aa9735ad337b0a77de6b08e8f885eda67290975c15,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241XF,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,45,241Xf,241Xf,241Xf,explicit,false,exercise,241Xf,241Xf,619,623,635,639,23106,23278,24829,25027,5d60ff98ef13323c3859b5c6ad90553240246427977a24477dc1845baaa7ec70,c75abaa539c2e1b670fea0d63b3fd22478c607654d4595b74f46bb09c7dc24f6,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241XG,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,46,241Xg,241Xg,241Xg,explicit,false,exercise,241Xg,241Xg,624,634,640,650,23278,23779,25027,25578,724246eec78f15b0073f612efbbf1d39b411cb6164b1a73e0cf2ffdaaa4af133,8222128ec44d8c50c4230336f52ff462d846369d753dc84b376f25c28128cb3b,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241XH,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,47,241Xh,241Xh,241Xh,explicit,false,exercise,241Xh,241Xh,635,645,651,661,23779,24158,25578,25967,4f2553e7047e160fc76c0ff5df93c91cf85475f7c20ecd6b875f06d002e91898,f0c203695916bbe3ae7b9166e2ea4bdf338d3baf517d364c8e4964778eb32944,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241XI,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,48,241Xi,241Xi,241Xi,explicit,false,exercise,241Xi,241Xi,646,662,662,681,24158,24976,25967,26855,cece62c339e84f68f136bbe333d451a56a688fa73872ec28d926f77f1ef58ce6,212e82e85c110c6a5729ebfa2abc7e709e9894c182fc206e7555af7d7b1e02c2,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241Y,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,49,241Y,241Y,241Y,explicit,false,exercise,241Y,241Y,663,678,682,697,24976,25399,26855,27299,cac2dd289d5b2d827d22d3b5609550aee934b498d6280a8deda01c13280a4530,49fcab002367bdbc16a83268e74d7222b5f8ea317d20f0439f6f90b177915a43,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241YA,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S241-SEG-241Y,50,241Y,241Ya,241Ya,implicit-subanchor,true,exercise,241Ya,241Ya,663,678,682,697,24976,25399,26855,27299,cac2dd289d5b2d827d22d3b5609550aee934b498d6280a8deda01c13280a4530,49fcab002367bdbc16a83268e74d7222b5f8ea317d20f0439f6f90b177915a43,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241YB,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,51,241Yb,241Yb,241Yb,explicit,false,exercise,241Yb,241Yb,679,689,698,707,25399,25873,27299,27862,4f2545810f132acc0ccb0821ced621a0d9f7e3285b25b6e13525aedbeb96f09b,2b35a67b011072e4f39d54ee8b73f7c1f60bbd3e1a2db88980d5e5a9a6bf8194,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241YC,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,52,241Yc,241Yc,241Yc,explicit,false,exercise,241Yc,241Yc,690,699,708,718,25873,26388,27862,28422,6f5c012febb2ab57c69ae78edd42d77733cbeb5a907b62b67221e4b335aba130,72183802a3b31e47ea5d19c48335a478ae0e16f7e4a2098950a3e0e3c0ebb69e,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241YD,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,53,241Yd,241Yd,241Yd,explicit,false,exercise,241Yd,241Yd,700,703,719,722,26388,26480,28422,28527,dc240c29a8bc1bbf751456836145dffd71fa3394af75f92d92409151655f12fe,5df8467ae347e7f30540b9d2e81e63a7dbeecf8250065ba23a3969bf9bbeb9db,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S241-SEG-241YE,O007-FREMLIN-V2-S241,O007-RIGHTS-FREMLIN-DSL,,54,241Ye,241Ye,241Ye,explicit,false,exercise,241Ye,241Ye,704,711,723,730,26480,26832,28527,28936,69de093d6a656ad9d183dd3135d410e486d1e60ba8fe2c1cf62db8f6b8208514,fe6ecc0736f97daac41c735a2955525cac4dbe86098a13d3777a280b15b749b1,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
